Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,4170,1604,4082,92,0,1512,1543,88,88,7,game487
solved,723,414,628,32,0,382,389,95,95,1,game488
solved,53558,19023,53470,704,0,18319,24593,88,88,106,game489
unsolvable,93795175,35483695,93795174,19474340,0,16009355,25165843,71,0,123943,game49
solved,4169,867,4060,196,0,671,769,109,109,5,game490
solved,116621,41305,116536,9411,0,31894,49157,85,85,182,game491
solved,34367,14449,34271,40,0,14409,24593,96,96,64,game492
solved,2018,942,1925,29,0,913,1543,93,93,3,game493
unsolvable,100,64,99,12,0,52,53,6,0,0,game494
solved,2312,1057,2229,337,0,720,769,83,83,3,game495
solved,1441688,487025,1441590,188602,0,298423,393241,98,98,3102,game496
unsolvable,6074,3087,6073,872,0,2215,3079,16,0,9,game497
solved,220437,66004,220351,16890,0,49114,49157,86,86,286,game498
unsolvable,2088133,589413,2088132,86162,0,503251,786433,70,0,3026,game499
solved,828,458,733,30,0,428,769,95,95,2,game5
solved,64842,30187,64752,2105,0,28082,49157,90,90,128,game50
unsolvable,31,31,30,2,0,29,53,14,0,0,game500
solved,3358,980,3259,170,0,810,1543,99,99,4,game501
unsolvable,8158,3697,8157,596,0,3101,6151,10,0,13,game502
solved,9313,4163,9229,446,0,3717,6151,84,84,14,game503
solved,324,223,229,40,0,183,193,95,95,0,game504
solved,742781,206110,742687,60732,0,145378,196613,94,94,1011,game505
solved,15826,6462,15727,26,0,6436,12289,99,99,23,game506
solved,261,162,179,49,0,113,193,82,82,0,game507
unsolvable,114754552,26312538,114754551,6314071,0,19998467,25165843,54,0,157917,game508
solved,17538,3866,17458,994,0,2872,3079,80,80,20,game509
unsolvable,11,9,10,2,0,7,53,3,0,0,game51
solved,1407117,481089,1407021,28543,0,452546,786433,96,96,2461,game510
solved,2721,1376,2632,244,0,1132,1543,89,89,3,game511
unsolvable,10673,5673,10672,2296,0,3377,6151,17,0,14,game512
solved,307,208,210,46,0,162,193,97,97,0,game513
solved,17890,8118,17798,516,0,7602,12289,92,92,30,game514
solved,102,81,21,28,0,53,53,81,81,0,game515
solved,3189,1363,3104,50,0,1313,1543,85,85,5,game516
unsolvable,1886776,768010,1886775,316204,0,451806,786433,48,0,2725,game517
solved,155,84,71,23,0,61,97,84,84,0,game518
solved,2054,576,1960,48,0,528,769,94,94,2,game519
solved,705,459,609,44,0,415,769,96,96,1,game52
unsolvable,26134,9567,26133,1,0,9566,12289,19,0,40,game520
unsolvable,4,4,3,1,0,3,53,3,0,0,game521
solved,20414,9920,20317,2050,0,7870,12289,97,97,34,game522
unsolvable,10,8,9,2,0,6,53,3,0,0,game523
solved,895629,343156,895538,158943,0,184213,196613,91,91,1200,game524
unsolvable,6,5,5,0,0,5,53,2,0,0,game525
solved,126,89,37,27,0,62,97,89,89,0,game526
solved,396898,137681,396813,9569,0,128112,196613,85,85,674,game527
unsolvable,759981,310339,759980,63127,0,247212,393241,41,0,1334,game528
unsolvable,42805,19382,42804,5656,0,13726,24593,30,0,55,game529
solved,18844,7044,18712,1016,0,6028,6151,132,132,24,game53
unsolvable,37173253,12289348,37173252,3571373,0,8717975,12582917,41,0,53837,game530
unsolvable,3211,1818,3210,334,0,1484,1543,23,0,5,game531
unsolvable,29146494,8982419,29146493,632364,0,8350055,12582917,38,0,49114,game532
solved,3620,1609,3489,69,0,1540,1543,131,131,5,game533
solved,13318852,4132084,13318769,2233671,0,1898413,3145739,89,83,15292,game534
solved,241,163,144,40,0,123,193,97,97,0,game535
solved,12933,6159,12848,870,0,5289,6151,85,85,26,game536
solved,57682,14277,57590,40,0,14237,24593,92,92,95,game537
solved,3500,1444,3407,23,0,1421,1543,93,93,8,game538
solved,549,276,462,115,0,161,193,87,87,1,game539
solved,2952253,766063,2952162,35318,0,730745,786433,91,91,4382,game54
solved,12587,5760,12502,53,0,5707,6151,85,85,21,game540
unsolvable,4722895,1656182,4722894,598986,0,1057196,1572869,37,0,6612,game541
solved,138052,50566,137949,253,0,50313,98317,103,103,220,game542
solved,207,148,120,28,0,120,193,87,87,0,game543
unsolvable,7592095,2018900,7592094,53762,0,1965138,3145739,23,0,12667,game544
solved,19271,8533,19187,2031,0,6502,12289,84,84,22,game545
solved,4619,1616,4522,343,0,1273,1543,97,97,5,game546
solved,1763,951,1678,533,0,418,769,85,85,1,game547
unsolvable,27,19,26,4,0,15,53,5,0,0,game548
unsolvable,7267391,2403696,7267390,801473,0,1602223,3145739,105,0,9571,game549
unsolvable,12912226,3723618,12912225,1258065,0,2465553,3145739,45,0,17260,game55
unsolvable,149,107,148,14,0,93,97,10,0,0,game550
solved,19351,8400,19266,451,0,7949,12289,85,85,29,game551
solved,189,124,92,47,0,77,97,97,97,0,game552
solved,1166,676,1077,66,0,610,769,89,89,2,game553
unsolvable,848497,334450,848496,45715,0,288735,393241,26,0,1250,game554
unsolvable,6229133,2000579,6229132,232752,0,1767827,3145739,31,0,10347,game555
unsolvable,712287,243037,712286,10406,0,232631,393241,22,0,1109,game556
solved,1049,499,954,30,0,469,769,95,95,2,game557
solved,5468,1377,5374,40,0,1337,1543,94,94,7,game558
unsolvable,283,168,282,0,0,168,193,8,0,0,game559
solved,654,345,563,49,0,296,389,91,91,0,game56
solved,565102,137718,565010,41717,0,96001,98317,92,92,586,game560
solved,1845451,765082,1845364,400297,0,364785,393241,124,87,1756,game561
solved,14451,5485,14354,299,0,5186,6151,97,97,21,game562
solved,151,126,64,39,0,87,97,87,87,0,game563
unsolvable,370766,151301,370765,12529,0,138772,196613,23,0,1602,game564
solved,909,382,820,40,0,342,389,89,89,2,game565
solved,40946668,10260689,40946566,405092,0,9855597,12582917,102,102,66572,game566
timed-out,195367112,62871440,195367077,22699230,0,40172210,50331653,70,35,300000,game567
unsolvable,42665,23854,42664,7276,0,16578,24593,30,0,59,game568
solved,132044,35475,131952,1986,0,33489,49157,92,92,171,game569
solved,8778,4037,8676,35,0,4002,6151,102,102,16,game57
solved,13435,5095,13334,1273,0,3822,6151,101,101,19,game570
solved,65132,30414,65032,3591,0,26823,49157,100,100,118,game571
unsolvable,1,1,0,0,0,1,53,0,0,0,game572
solved,22704,10160,22611,2245,0,7915,12289,93,93,32,game573
unsolvable,91590,40726,91589,10328,0,30398,49157,30,0,123,game574
solved,1755,797,1655,143,0,654,769,100,100,4,game575
solved,608,156,482,31,0,125,193,126,126,0,game576
unsolvable,39,33,38,6,0,27,53,7,0,0,game577
unsolvable,14529,7157,14528,202,0,6955,12289,20,0,26,game578
solved,106035,31329,105934,29,0,31300,49157,101,101,152,game579
unsolvable,183469936,83026059,183469935,55181538,0,27844521,50331653,126,0,211519,game58
unsolvable,19721,8544,19720,1150,0,7394,12289,16,0,29,game580
solved,153,92,61,26,0,66,97,92,92,0,game581
unsolvable,2,2,1,0,0,2,53,1,0,0,game582
unsolvable,198924,90743,198923,11208,0,79535,98317,31,0,317,game583
solved,38903,15881,38804,3394,0,12487,24593,99,99,53,game584
unsolvable,1,1,0,0,0,1,53,0,0,0,game585
unsolvable,2497,1203,2496,0,0,1203,1543,10,0,3,game586
timed-out,260734383,87920206,260734349,60274295,0,27645911,50331653,76,34,300000,game587
unsolvable,35,29,34,5,0,24,53,6,0,0,game588
solved,23796,5372,23713,1530,0,3842,6151,83,83,24,game589
solved,134416,31331,134320,6744,0,24587,24593,96,96,161,game59
solved,178,123,76,34,0,89,97,102,102,0,game590
solved,445,160,338,25,0,135,193,107,107,0,game591
solved,73846,33707,73749,6495,0,27212,49157,97,97,99,game592
solved,12938501,4078206,12938403,1317785,0,2760421,3145739,98,98,19752,game593
unsolvable,152236,61865,152235,1703,0,60162,98317,21,0,249,game594
solved,13998,3447,13916,530,0,2917,3079,82,82,15,game595
unsolvable,8,8,7,1,0,7,53,4,0,0,game596
solved,26255396,7290359,26255315,3813132,0,3477227,6291469,81,81,30349,game597
solved,1102747,340154,1102662,69853,0,270301,393241,85,85,1571,game598
solved,9878346,2546324,9878258,321054,0,2225270,3145739,88,88,14328,game599
solved,127,105,34,43,0,62,97,93,93,0,game6
solved,77883,27747,77794,106,0,27641,49157,89,89,107,game60
solved,1542,492,1427,33,0,459,769,115,115,2,game600
solved,81,75,6,29,0,46,53,75,75,0,game601
unsolvable,788,480,787,0,0,480,769,16,0,1,game602
solved,722,267,632,48,0,219,389,90,90,0,game603
solved,1054,553,959,66,0,487,769,95,95,1,game604
solved,14433,3702,14355,23,0,3679,6151,78,78,14,game605
unsolvable,72452,23459,72451,4951,0,18508,24593,30,0,85,game606
unsolvable,93134,46315,93133,14230,0,32085,49157,47,0,134,game607
unsolvable,1,1,0,0,0,1,53,0,0,0,game608
unsolvable,604,308,603,2,0,306,389,11,0,1,game609
solved,261,159,174,26,0,133,193,87,87,0,game61
solved,295314,82020,295224,32473,0,49547,98317,90,90,326,game610
solved,12959709,3057522,12959624,297488,0,2760034,3145739,85,85,18009,game611
solved,15391,7892,15295,35,0,7857,12289,96,96,28,game612
solved,200,123,112,33,0,90,97,88,88,0,game613
unsolvable,301042,119269,301041,43673,0,75596,98317,32,0,374,game614
unsolvable,13,11,12,2,0,9,53,4,0,0,game615
solved,12369,5434,12270,1641,0,3793,6151,99,99,16,game616
solved,129,99,38,45,0,54,97,91,91,0,game617
unsolvable,163654,61629,163653,11354,0,50275,98317,20,0,220,game618
unsolvable,54422,23218,54421,1,0,23217,24593,20,0,78,game619
unsolvable,27101,12919,27100,3126,0,9793,12289,14,0,35,game62
unsolvable,152,86,151,0,0,86,97,9,0,0,game620
unsolvable,195182,73570,195181,3172,0,70398,98317,36,0,275,game621
unsolvable,10527506,3588467,10527505,1571391,0,2017076,3145739,47,0,13286,game622
unsolvable,287,206,286,18,0,188,193,12,0,0,game623
solved,224,153,127,27,0,126,193,97,97,0,game624
unsolvable,72,64,71,0,0,64,97,9,0,0,game625
solved,67125,27982,67031,5765,0,22217,24593,94,94,97,game626
unsolvable,18105504,3971002,18105503,651536,0,3319466,6291469,108,0,26102,game627
solved,1650,703,1562,102,0,601,769,88,88,2,game628
solved,219,138,127,37,0,101,193,92,92,0,game629
solved,345,147,250,30,0,117,193,95,95,0,game63
solved,3442,1835,3353,35,0,1800,3079,89,89,6,game630
solved,175,92,84,43,0,49,53,91,91,0,game631
solved,952,199,857,57,0,142,193,95,95,1,game632
solved,460,270,366,94,0,176,193,94,94,0,game633
unsolvable,84,65,83,19,0,46,53,10,0,0,game634
solved,3389,1498,3308,35,0,1463,1543,81,81,5,game635
unsolvable,167,119,166,0,0,119,193,8,0,0,game636
unsolvable,5753,3144,5752,0,0,3144,6151,12,0,11,game637
solved,14291,5930,14206,1222,0,4708,6151,85,85,19,game638
solved,1589,776,1495,232,0,544,769,94,94,2,game639
unsolvable,3405,2229,3404,0,0,2229,3079,12,0,6,game64
solved,6820,2197,6730,82,0,2115,3079,90,90,10,game640
unsolvable,15432586,5096685,15432585,1031693,0,4064992,6291469,34,0,24927,game641
unsolvable,502,328,501,26,0,302,389,10,0,1,game642
unsolvable,50755645,13074085,50755644,1332353,0,11741732,12582917,44,0,75528,game643
solved,10637,4934,10539,417,0,4517,6151,98,98,16,game644
solved,116,88,31,30,0,58,97,85,85,0,game645
solved,123,99,38,34,0,65,97,85,85,0,game646
solved,7495,3299,7398,50,0,3249,6151,97,97,12,game647
unsolvable,14767116,4763532,14767115,2444062,0,2319470,3145739,49,0,17751,game648
unsolvable,15677,5904,15676,541,0,5363,6151,17,0,23,game649
solved,225,97,129,32,0,65,97,96,96,0,game65
solved,126497,37511,126409,8498,0,29013,49157,88,88,141,game650
solved,1809,747,1720,206,0,541,769,89,89,2,game651
solved,21636822,7948444,21636730,3730963,0,4217481,6291469,92,92,29102,game652
solved,2055,1231,1959,221,0,1010,1543,96,96,3,game653
solved,56932,14443,56843,1193,0,13250,24593,89,89,76,game654
unsolvable,5848277,2068347,5848276,224754,0,1843593,3145739,38,0,10460,game655
unsolvable,17887,9017,17886,2042,0,6975,12289,20,0,29,game656
solved,115,93,30,27,0,66,97,85,85,0,game657
solved,199,135,100,39,0,96,97,99,99,0,game658
unsolvable,175581,60836,175580,13742,0,47094,49157,21,0,227,game659
solved,448,282,336,49,0,233,389,112,112,0,game66
solved,292,196,190,37,0,159,193,102,102,0,game660
unsolvable,2541,1527,2540,309,0,1218,1543,23,0,3,game661
solved,202,124,118,54,0,70,97,84,84,0,game662
solved,878,437,793,186,0,251,389,85,85,0,game663
solved,4504,1947,4414,115,0,1832,3079,90,90,7,game664
solved,1828810,610549,1828718,173565,0,436984,786433,92,92,2206,game665
solved,495,326,414,74,0,252,389,81,81,0,game666
solved,19873,8529,19775,1753,0,6776,12289,98,98,27,game667
solved,1105,319,1005,45,0,274,389,100,100,1,game668
unsolvable,8015907,2627450,8015906,1167955,0,1459495,1572869,86,0,10592,game669
solved,122212,46042,122120,5101,0,40941,49157,92,92,196,game67
solved,1956,970,1852,69,0,901,1543,104,104,3,game670
unsolvable,472784,230217,472783,45245,0,184972,196613,29,0,767,game671
unsolvable,200,144,199,12,0,132,193,7,0,0,game672
unsolvable,136,81,135,22,0,59,97,8,0,0,game673
unsolvable,1352,874,1351,96,0,778,1543,16,0,2,game674
solved,201674,65941,201590,28075,0,37866,49157,84,84,196,game675
unsolvable,1083235,391799,1083234,30955,0,360844,393241,27,0,1469,game676
solved,2994045,1125745,2993950,441323,0,684422,786433,117,95,3571,game677
solved,4916,2405,4820,28,0,2377,3079,96,96,8,game678
solved,1823,960,1724,260,0,700,769,99,99,2,game679
unsolvable,30463,11727,30462,1102,0,10625,12289,18,0,48,game68
unsolvable,4268,2104,4267,554,0,1550,3079,17,0,8,game680
solved,212,149,123,46,0,103,193,89,89,0,game681
solved,3073,1323,2969,32,0,1291,1543,104,104,5,game682
solved,194,111,106,38,0,73,97,88,88,0,game683
solved,192,107,93,45,0,62,97,99,99,0,game684
unsolvable,9090,4531,9089,1477,0,3054,3079,22,0,13,game685
solved,229,118,122,30,0,88,97,107,107,0,game686
solved,370542,152373,370456,63026,0,89347,98317,86,86,502,game687
solved,6203,3651,6115,850,0,2801,3079,88,88,10,game688
unsolvable,1053134,409482,1053133,115701,0,293781,393241,30,0,1476,game689
solved,1451,786,1363,294,0,492,769,88,88,4,game69
solved,12940,6521,12816,99,0,6422,12289,124,124,21,game690
solved,5335555,1796362,5335470,631571,0,1164791,1572869,85,85,7351,game691
solved,1241,582,1128,44,0,538,769,113,113,1,game692
solved,1847,550,1704,47,0,503,769,143,143,2,game693
solved,844586,259384,844504,74957,0,184427,196613,178,82,2056,game694
solved,3919,2061,3835,808,0,1253,1543,84,84,5,game695
unsolvable,5,5,4,0,0,5,53,2,0,0,game696
solved,1161,741,1063,108,0,633,769,98,98,2,game697
solved,14775,7587,14697,3106,0,4481,6151,78,78,17,game698
solved,195681,50559,195582,17316,0,33243,49157,99,99,248,game699
solved,199,153,106,39,0,114,193,93,93,0,game7
solved,8110,3651,8021,28,0,3623,6151,89,89,15,game70
solved,72197,24716,72106,11088,0,13628,24593,91,91,94,game700
solved,625307,285240,625215,202633,0,82607,98317,105,92,562,game701
solved,475868,171660,475789,51205,0,120455,196613,79,79,619,game702
solved,244,121,134,30,0,91,97,110,110,0,game703
solved,64627,18373,64546,2565,0,15808,24593,87,81,76,game704
unsolvable,3495503,1167773,3495502,279280,0,888493,1572869,25,0,5168,game705
solved,10556315,3191059,10556226,736332,0,2454727,3145739,89,89,15896,game706
solved,111,92,19,43,0,49,53,92,92,0,game707
unsolvable,90,59,89,1,0,58,97,8,0,0,game708
solved,1605098,636049,1605009,334377,0,301672,393241,89,89,1610,game709
unsolvable,78404696,21962028,78404695,6154874,0,15807154,25165843,42,0,111963,game71
solved,20219,7552,20129,548,0,7004,12289,90,90,29,game710
solved,9426,5115,9345,2612,0,2503,3079,81,81,10,game711
solved,132851,60160,132758,7227,0,52933,98317,93,93,217,game712
solved,949638,350100,949550,12338,0,337762,393241,88,88,1451,game713
unsolvable,15858358,5440632,15858357,939014,0,4501618,6291469,36,0,27458,game714
solved,229,170,140,36,0,134,193,89,89,0,game715
unsolvable,12701978,4562900,12701977,1701039,0,2861861,3145739,36,0,18385,game716
unsolvable,1,1,0,0,0,1,53,0,0,0,game717
solved,31478,13201,31380,3783,0,9418,12289,98,98,46,game718
unsolvable,14259,6652,14258,1088,0,5564,6151,28,0,24,game719
unsolvable,6300,3514,6299,884,0,2630,3079,12,0,8,game72
solved,2382,1150,2290,43,0,1107,1543,92,92,4,game720
unsolvable,53287,21182,53286,5501,0,15681,24593,26,0,68,game721
unsolvable,1274,593,1273,131,0,462,769,8,0,1,game722
unsolvable,447191,173143,447190,24052,0,149091,196613,29,0,635,game723
solved,375,254,295,53,0,201,389,80,80,0,game724
unsolvable,2647771,931624,2647770,200627,0,730997,786433,73,0,3643,game725
unsolvable,5158902,1574071,5158901,274206,0,1299865,1572869,56,0,7094,game726
unsolvable,15561227,5809920,15561226,1883790,0,3926130,6291469,45,0,25432,game727
solved,4676,1002,4588,31,0,971,1543,88,88,5,game728
solved,359,259,265,33,0,226,389,94,94,0,game729
unsolvable,9425183,3155905,9425182,765902,0,2390003,3145739,48,0,15104,game73
unsolvable,553585,210998,553584,74601,0,136397,196613,25,0,668,game730
unsolvable,1,1,0,0,0,1,53,0,0,0,game731
solved,96,85,17,22,0,63,97,79,79,0,game732
solved,724,316,641,91,0,225,389,83,83,1,game733
unsolvable,12,12,11,0,0,12,53,3,0,0,game734
unsolvable,10474,4409,10473,1005,0,3404,6151,16,0,11,game735
unsolvable,1,1,0,0,0,1,53,0,0,0,game736
unsolvable,69,39,68,0,0,39,53,4,0,0,game737
unsolvable,34744,15599,34743,2716,0,12883,24593,39,0,49,game738
solved,7835,3182,7746,328,0,2854,3079,89,89,9,game739
solved,4755,1621,4649,42,0,1579,3079,106,106,6,game74
solved,179420,67222,179330,23725,0,43497,49157,90,90,205,game740
solved,36557,15435,36480,1266,0,14169,24593,77,77,53,game741
unsolvable,3,3,2,1,0,2,53,2,0,0,game742
solved,10233365,3508743,10233277,1203571,0,2305172,3145739,88,88,13006,game743
timed-out,210517437,49606081,210517406,9955717,0,39650364,50331653,66,31,300000,game744
unsolvable,24,14,23,0,0,14,53,3,0,0,game745
unsolvable,72866826,30950007,72866825,12097846,0,18852161,25165843,43,0,108084,game746
solved,512,349,431,115,0,234,389,81,81,1,game747
unsolvable,1,1,0,0,0,1,53,0,0,0,game748
unsolvable,1134884,437966,1134883,25676,0,412290,786433,30,0,1811,game749
solved,113631,35244,113531,925,0,34319,49157,100,100,138,game75
unsolvable,1,1,0,0,0,1,53,0,0,0,game750
unsolvable,1049,647,1048,0,0,647,769,11,0,1,game751
solved,7399,2278,7302,461,0,1817,3079,97,97,7,game752
unsolvable,8644,4685,8643,1656,0,3029,3079,15,0,10,game753
solved,118905,50639,118810,13723,0,36916,49157,95,95,146,game754
solved,120,90,33,30,0,60,97,87,87,0,game755
solved,20923,9924,20828,2142,0,7782,12289,95,95,27,game756
solved,41820,13535,41736,1708,0,11827,12289,84,84,49,game757
unsolvable,87013,38507,87012,13628,0,24879,49157,21,0,101,game758
solved,81180,25482,81085,5965,0,19517,24593,95,95,95,game759
unsolvable,90063,34915,90062,6600,0,28315,49157,37,0,118,game76
unsolvable,854331,318176,854330,41138,0,277038,393241,40,0,1241,game760
unsolvable,28,18,27,4,0,14,53,6,0,0,game761
unsolvable,384,278,383,34,0,244,389,9,0,0,game762
solved,3071108,1127528,3071015,77162,0,1050366,1572869,93,93,5127,game763
unsolvable,5,5,4,0,0,5,53,3,0,0,game764
solved,629,220,539,42,0,178,193,90,90,0,game765
solved,9543,2801,9453,138,0,2663,3079,90,90,11,game766
unsolvable,23,21,22,1,0,20,53,5,0,0,game767
solved,52955,18171,52869,3053,0,15118,24593,86,86,77,game768
unsolvable,608723,210567,608722,31469,0,179098,196613,27,0,888,game769
solved,5275,1928,5193,173,0,1755,3079,82,82,6,game77
unsolvable,9864,5128,9863,1497,0,3631,6151,13,0,16,game770
unsolvable,26786144,10262044,26786143,2535374,0,7726670,12582917,45,0,43772,game771
solved,6853,3343,6765,547,0,2796,3079,88,88,10,game772
unsolvable,36,24,35,1,0,23,53,5,0,0,game773
solved,345,193,255,29,0,164,193,90,90,0,game774
unsolvable,2,2,1,0,0,2,53,1,0,0,game775
solved,14983,8124,14874,2984,0,5140,6151,109,109,19,game776
unsolvable,2384136,1077054,2384135,341079,0,735975,786433,35,0,3620,game777
solved,2212494,781018,2212405,77295,0,703723,786433,89,89,3354,game778
solved,3035,777,2938,31,0,746,769,97,97,4,game779
solved,118959,40011,118877,10630,0,29381,49157,82,82,129,game78
solved,36640,17880,36553,2330,0,15550,24593,87,87,51,game780
unsolvable,356346,158406,356345,60739,0,97667,98317,19,0,446,game781
solved,19238457,4633362,19238380,1006322,0,3627040,6291469,77,77,35638,game782
unsolvable,25729,12479,25728,944,0,11535,12289,20,0,43,game783
unsolvable,243,158,242,16,0,142,193,7,0,0,game784
solved,106,100,18,39,0,61,97,88,88,0,game785
unsolvable,51557,21207,51556,1942,0,19265,24593,20,0,98,game786
solved,468,143,379,41,0,102,193,89,89,0,game787
timed-out,206303564,54580170,206303539,17500852,0,37079318,50331653,67,25,300000,game788
unsolvable,2,2,1,1,0,1,53,1,0,0,game789
unsolvable,175015,38747,175014,4166,0,34581,49157,40,0,208,game79
solved,269,143,180,42,0,101,193,89,89,0,game790
unsolvable,43829,20562,43828,2201,0,18361,24593,14,0,73,game791
solved,1191382,408998,1191285,116303,0,292695,393241,97,97,1541,game792
solved,205,105,124,32,0,73,97,81,81,0,game793
solved,29553,11123,29466,5125,0,5998,6151,103,87,28,game794
timed-out,27522724,8936990,27522687,4097106,0,4839884,6291469,85,37,300000,game795
solved,206,137,111,36,0,101,193,95,95,0,game796
unsolvable,2020258,770844,2020257,117490,0,653354,786433,27,0,3309,game797
unsolvable,20228124,8603791,20228123,4569593,0,4034198,6291469,45,0,36634,game798
unsolvable,313438,131623,313437,27858,0,103765,196613,18,0,606,game799
solved,255,145,149,32,0,113,193,106,106,0,game8
solved,131,92,46,28,0,64,97,85,85,0,game80
solved,10422,5079,10341,29,0,5050,6151,81,81,20,game800
unsolvable,153179,58400,153178,3529,0,54871,98317,45,0,267,game801
solved,16999,7956,16900,2222,0,5734,6151,99,99,26,game802
solved,224024,63688,223926,12176,0,51512,98317,98,98,335,game803
solved,102,95,7,41,0,54,97,95,95,0,game804
unsolvable,4,4,3,0,0,4,53,2,0,0,game805
unsolvable,24787717,9450154,24787716,2920059,0,6530095,12582917,40,0,51741,game806
solved,181,153,92,49,0,104,193,89,89,0,game807
unsolvable,17559,8411,17558,1242,0,7169,12289,26,0,50,game808
solved,1137,278,1045,34,0,244,389,92,92,1,game809
solved,4519,2180,4422,521,0,1659,3079,97,97,7,game81
solved,886211,276790,886120,27858,0,248932,393241,91,91,1383,game810
unsolvable,41,33,40,0,0,33,53,5,0,0,game811
unsolvable,1286,756,1285,92,0,664,769,9,0,3,game812
unsolvable,52,37,51,0,0,37,53,5,0,0,game813
solved,1344,833,1253,276,0,557,769,91,91,3,game814
solved,124,93,32,38,0,55,97,92,92,0,game815
solved,16927,3972,16839,72,0,3900,6151,88,88,28,game816
solved,5869,2080,5765,47,0,2033,3079,104,104,10,game817
solved,130,89,43,27,0,62,97,87,87,0,game818
unsolvable,30,20,29,1,0,19,53,5,0,0,game819
solved,134392,59522,134307,3657,0,55865,98317,85,85,266,game82
solved,153,104,66,32,0,72,97,87,87,0,game820
unsolvable,1,1,0,0,0,1,53,0,0,0,game821
solved,272,138,174,56,0,82,97,98,98,0,game822
solved,234,101,133,32,0,69,97,101,101,0,game823
solved,405464,106207,405378,1750,0,104457,196613,86,86,596,game824
solved,58256,17044,58166,1867,0,15177,24593,90,90,98,game825
solved,200003,97057,199915,41961,0,55096,98317,88,88,216,game826
solved,4414077,1263818,4413979,145618,0,1118200,1572869,98,98,5952,game827
solved,364368,133921,364277,22207,0,111714,196613,91,91,522,game828
solved,12238,5805,12154,473,0,5332,6151,84,84,17,game829
solved,310610,107280,310518,54786,0,52494,98317,92,92,285,game83
unsolvable,4141027,1705231,4141026,664991,0,1040240,1572869,42,0,6711,game830
solved,471,161,380,39,0,122,193,91,91,0,game831
solved,507,156,422,38,0,118,193,85,85,0,game832
solved,227,110,117,28,0,82,97,110,110,0,game833
solved,3262,1650,3166,127,0,1523,1543,96,96,5,game834
unsolvable,3808,1892,3807,0,0,1892,3079,11,0,6,game835
solved,4385,995,4292,41,0,954,1543,93,93,5,game836
unsolvable,25,21,24,0,0,21,53,3,0,0,game837
solved,18228,5120,18139,746,0,4374,6151,89,89,21,game838
unsolvable,3267,2079,3266,0,0,2079,3079,18,0,6,game839
solved,60400,20464,60306,38,0,20426,24593,94,94,85,game84
solved,5210,2795,5123,135,0,2660,3079,87,87,8,game840
unsolvable,33,27,32,0,0,27,53,4,0,0,game841
solved,5970441,1861454,5970339,461066,0,1400388,1572869,102,102,6942,game842
solved,2439546,620669,2439439,175656,0,445013,786433,107,107,2736,game843
unsolvable,14953448,5590935,14953447,694864,0,4896071,6291469,46,0,24770,game844
solved,3823,2161,3732,37,0,2124,3079,91,91,6,game845
unsolvable,434052,157389,434051,11968,0,145421,196613,46,0,601,game846
solved,7504,2175,7407,403,0,1772,3079,97,97,8,game847
solved,110,86,24,33,0,53,53,86,86,0,game848
unsolvable,9028,4730,9027,1017,0,3713,6151,22,0,12,game849
solved,123,92,37,31,0,61,97,86,86,0,game85
solved,356,175,261,84,0,91,97,95,95,0,game850
unsolvable,85840988,27395188,85840987,5390288,0,22004900,25165843,46,0,145938,game851
unsolvable,101331711,34494151,101331710,12932316,0,21561835,25165843,61,0,147641,game852
unsolvable,67651,34159,67650,9643,0,24516,24593,32,0,125,game853
unsolvable,61177749,25503236,61177748,15492980,0,10010256,12582917,94,0,90338,game854
unsolvable,11,11,10,0,0,11,53,4,0,0,game855
solved,9634,3205,9540,221,0,2984,3079,94,94,16,game856
solved,2614179,869545,2614098,332136,0,537409,786433,81,81,4623,game857
unsolvable,24650,10884,24649,1564,0,9320,12289,13,0,51,game858
solved,573,146,494,31,0,115,193,79,79,1,game859
solved,10127,2585,10026,533,0,2052,3079,101,101,13,game86
solved,50869,16480,50780,3275,0,13205,24593,89,89,88,game860
solved,196,138,112,34,0,104,193,84,84,0,game861
solved,193,124,100,38,0,86,97,93,93,0,game862
unsolvable,6,6,5,0,0,6,53,5,0,0,game863
unsolvable,3595993,1130548,3595992,202328,0,928220,1572869,30,0,6844,game864
unsolvable,3,3,2,0,0,3,53,2,0,0,game865
solved,4257,1399,4148,37,0,1362,1543,109,109,8,game866
solved,276,139,184,33,0,106,193,92,92,0,game867
solved,302,160,205,47,0,113,193,97,97,1,game868
solved,17412,4687,17308,643,0,4044,6151,104,104,34,game869
unsolvable,20685721,7228479,20685720,2426197,0,4802282,6291469,52,0,35845,game87
solved,356,233,270,32,0,201,389,86,86,1,game870
solved,3589405,1007013,3589293,180093,0,826920,1572869,112,112,7396,game871
unsolvable,426595,168437,426594,69678,0,98759,196613,38,0,684,game872
unsolvable,17294025,7207773,17294024,3382049,0,3825724,6291469,62,0,29921,game873
unsolvable,112919491,36973060,112919490,20929078,0,16043982,25165843,140,0,160541,game874
solved,1897,486,1804,38,0,448,769,93,93,3,game875
unsolvable,5092,2582,5091,84,0,2498,3079,14,0,9,game876
solved,1394,895,1301,118,0,777,1543,93,93,3,game877
unsolvable,17624,8900,17623,1494,0,7406,12289,21,0,42,game878
unsolvable,41578,18381,41577,2258,0,16123,24593,20,0,82,game879
