Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,144,76,68,28,0,48,53,76,76,0,game365
solved,5901,3005,5811,305,0,2700,3079,90,90,10,game366
solved,113,79,34,27,0,52,53,79,79,0,game367
solved,4070,2197,3975,1029,0,1168,1543,95,95,6,game368
unsolvable,399918,125158,399917,22185,0,102973,196613,52,0,1540,game369
solved,143,87,56,27,0,60,97,87,87,0,game37
timed-out,39056366,11324727,39056338,2711090,0,8613637,12582917,50,28,60000,game370
solved,112,103,25,37,0,66,97,87,87,0,game371
solved,137,91,46,26,0,65,97,91,91,0,game372
unsolvable,1602,831,1601,1,0,830,1543,24,0,3,game373
solved,1646179,482118,1646083,34,0,482084,786433,96,96,2940,game374
solved,868,408,785,188,0,220,389,83,83,0,game375
solved,200617,75470,200514,28476,0,46994,49157,103,103,285,game376
solved,6804,3882,6707,406,0,3476,6151,97,97,12,game377
unsolvable,6365628,2284617,6365627,581992,0,1702625,3145739,56,0,10876,game378
solved,133,86,48,28,0,58,97,85,85,0,game379
solved,1133,206,1046,27,0,179,193,87,87,1,game38
solved,605,149,511,52,0,97,97,94,94,1,game380
solved,10813794,2903222,10813714,626504,0,2276718,3145739,80,80,16241,game381
solved,496624,157258,496527,7494,0,149764,196613,97,97,772,game382
timed-out,37833505,9929510,37833480,1826062,0,8103448,12582917,45,25,60000,game383
solved,113,94,21,36,0,58,97,92,92,0,game384
solved,123,72,51,25,0,47,53,72,72,0,game385
solved,165,104,65,45,0,59,97,100,100,0,game386
solved,124,96,40,42,0,54,97,84,84,0,game387
solved,205,97,110,43,0,54,97,95,95,0,game388
solved,112,97,16,48,0,49,53,96,96,0,game389
solved,191,90,103,32,0,58,97,88,88,0,game39
solved,155,110,74,33,0,77,97,81,81,0,game390
timed-out,44419819,14539780,44419755,7501172,0,7038608,12582917,110,64,60000,game391
solved,102,83,19,26,0,57,97,83,83,0,game392
unsolvable,13751,5607,13750,74,0,5533,6151,15,0,26,game393
solved,122,95,27,35,0,60,97,95,95,0,game394
solved,9520,2308,9430,404,0,1904,3079,90,90,13,game395
solved,88832,36662,88748,26489,0,10173,12289,84,84,90,game396
solved,536,213,454,30,0,183,193,82,82,1,game397
unsolvable,335,203,334,58,0,145,193,9,0,1,game398
solved,116,84,32,31,0,53,97,84,84,0,game399
unsolvable,4115638,1395323,4115637,518679,0,876644,1572869,30,0,6393,game4
solved,957904,369081,957815,188529,0,180552,196613,89,89,1169,game40
solved,6811413,2081097,6811326,786866,0,1294231,1572869,88,87,9925,game400
timed-out,44899003,13221528,44898963,6883993,0,6337535,12582917,71,40,60000,game401
solved,5026,1645,4930,297,0,1348,1543,96,96,9,game402
solved,185,94,92,29,0,65,97,93,93,0,game403
solved,18398,6067,18306,162,0,5905,6151,92,92,25,game404
solved,18326445,4894139,18326353,1209419,0,3684720,6291469,92,92,25716,game405
solved,99027,37776,98935,8515,0,29261,49157,92,92,149,game406
unsolvable,12,10,11,2,0,8,53,4,0,0,game407
solved,2617,1238,2531,352,0,886,1543,86,86,3,game408
solved,504614,119932,504520,42856,0,77076,98317,94,94,565,game409
solved,1099,634,1007,56,0,578,769,92,92,1,game41
unsolvable,145,95,144,14,0,81,97,7,0,0,game410
unsolvable,2,2,1,0,0,2,53,1,0,0,game411
solved,28016,7763,27924,1641,0,6122,6151,92,92,37,game412
solved,157,132,60,40,0,92,97,97,97,0,game413
solved,7467,1742,7377,513,0,1229,1543,90,90,9,game414
solved,26073,10591,25979,2115,0,8476,12289,94,94,48,game415
solved,113,94,19,40,0,54,97,94,94,0,game416
solved,177,106,91,41,0,65,97,86,86,0,game417
solved,25727737,7951593,25727650,2139728,0,5811865,6291469,87,87,39325,game418
solved,199,99,107,41,0,58,97,92,92,0,game419
unsolvable,3,3,2,2,0,1,53,2,0,0,game42
solved,1332,547,1243,48,0,499,769,89,89,3,game420
unsolvable,62,37,61,9,0,28,53,7,0,0,game421
solved,480,128,381,36,0,92,97,99,99,0,game422
