Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
unsolvable,29227,13596,29226,3176,0,10420,12289,41,0,44,game487
unsolvable,2,2,1,1,0,1,53,1,0,0,game488
solved,118,82,36,31,0,51,53,82,82,0,game489
solved,65482,19256,65384,3388,0,15868,24593,98,98,81,game49
unsolvable,3108,1687,3107,609,0,1078,1543,10,0,4,game490
solved,12878,3536,12797,1142,0,2394,3079,81,81,14,game491
unsolvable,49,28,48,0,0,28,53,5,0,0,game492
unsolvable,126575,54039,126574,13565,0,40474,49157,25,0,173,game493
unsolvable,3365269,1248527,3365268,176871,0,1071656,1572869,29,0,5519,game494
unsolvable,5984120,2250512,5984119,655789,0,1594723,3145739,34,0,10270,game495
unsolvable,13786,6293,13785,642,0,5651,6151,29,0,18,game496
solved,3976,2260,3880,621,0,1639,3079,96,96,5,game497
unsolvable,69,41,68,1,0,40,53,7,0,0,game498
solved,1061,274,972,75,0,199,389,89,89,1,game499
unsolvable,41,27,40,0,0,27,53,4,0,0,game5
solved,315020,86595,314927,10116,0,76479,98317,93,93,451,game50
unsolvable,3,3,2,1,0,2,53,2,0,0,game500
timed-out,36685634,10635987,36685598,1231167,0,9404820,12582917,50,36,60000,game501
unsolvable,4,4,3,1,0,3,53,2,0,0,game502
unsolvable,4,4,3,2,0,2,53,3,0,0,game503
solved,37504,12667,37417,4280,0,8387,12289,87,87,47,game504
unsolvable,49408,16191,49407,4552,0,11639,12289,25,0,59,game505
unsolvable,1008,508,1007,48,0,460,769,9,0,1,game506
solved,465,251,370,36,0,215,389,95,95,0,game507
solved,30543729,9648999,30543638,2973182,0,6675817,12582917,91,91,46372,game508
solved,136,83,53,35,0,48,53,83,83,0,game509
solved,118,87,35,33,0,54,97,83,83,0,game51
solved,414,212,321,70,0,142,193,93,93,0,game510
solved,595,244,510,72,0,172,193,85,85,0,game511
unsolvable,51197,23862,51196,2508,0,21354,24593,25,0,77,game512
unsolvable,7188,3588,7187,282,0,3306,6151,17,0,12,game513
solved,167247,52812,167165,11773,0,41039,49157,82,82,223,game514
solved,124,82,43,27,0,55,97,81,81,0,game515
solved,43115,14963,43018,5534,0,9429,12289,97,97,55,game516
solved,2067,1144,1969,156,0,988,1543,98,98,6,game517
unsolvable,3,3,2,1,0,2,53,2,0,0,game518
unsolvable,782156,298095,782155,74036,0,224059,393241,36,0,1033,game519
solved,1661468,437944,1661369,42066,0,395878,786433,99,99,2245,game52
unsolvable,16417,8161,16416,3256,0,4905,6151,32,0,21,game520
solved,76997,33409,76911,2072,0,31337,49157,86,86,133,game521
solved,941481,348319,941380,18260,0,330059,393241,101,101,1519,game522
solved,145,90,67,29,0,61,97,78,78,0,game523
solved,1163,460,1074,99,0,361,389,89,89,1,game524
solved,104184,18527,104060,237,0,18290,24593,124,124,112,game525
unsolvable,185,97,184,14,0,83,97,6,0,0,game526
unsolvable,173214,67898,173213,22772,0,45126,49157,23,0,223,game527
solved,10190,5270,10096,366,0,4904,6151,94,94,19,game528
unsolvable,8751448,2921979,8751447,246146,0,2675833,3145739,37,0,15518,game529
solved,141,97,55,30,0,67,97,86,86,0,game53
solved,139810,66135,139730,38573,0,27562,49157,80,80,128,game530
timed-out,44914319,17335873,44914285,10032921,0,7302952,12582917,78,34,60000,game531
solved,4960,1976,4881,742,0,1234,1543,79,79,9,game532
solved,14355,6304,14264,3066,0,3238,6151,91,91,18,game533
unsolvable,612106,182462,612105,34981,0,147481,196613,18,0,752,game534
solved,5386578,1611329,5386491,366558,0,1244771,1572869,87,87,8071,game535
solved,4131,2659,4045,196,0,2463,3079,86,86,7,game536
unsolvable,542,360,541,0,0,360,389,8,0,1,game537
solved,730214,136623,730129,4782,0,131841,196613,86,85,866,game538
solved,42931,13857,42841,2167,0,11690,12289,90,90,56,game539
solved,91183,31138,91093,2198,0,28940,49157,90,90,119,game54
timed-out,40006939,10038996,40006896,2801744,0,7237252,12582917,90,43,60000,game540
solved,453362,147959,453292,17873,0,130086,196613,70,70,787,game541
solved,1847516,451080,1847422,105821,0,345259,393241,209,94,3076,game542
unsolvable,26,20,25,8,0,12,53,7,0,0,game543
solved,131,94,37,46,0,48,53,94,94,0,game544
solved,143,98,50,32,0,66,97,93,93,0,game545
solved,2757,970,2666,74,0,896,1543,91,91,3,game546
solved,184,113,93,36,0,77,97,91,91,0,game547
solved,185,117,92,28,0,89,97,93,93,0,game548
solved,5530596,2041072,5530505,1325496,0,715576,786433,382,91,5570,game549
unsolvable,709580,272531,709579,93839,0,178692,196613,26,0,1067,game55
solved,255,120,162,30,0,90,97,93,93,0,game550
solved,8057,3645,7959,785,0,2860,3079,98,98,21,game551
timed-out,35499636,11039726,35499595,2889870,0,8149856,12582917,55,41,60000,game552
solved,619635,225112,619550,125966,0,99146,196613,85,85,625,game553
unsolvable,3,3,2,1,0,2,53,2,0,0,game554
unsolvable,41,29,40,8,0,21,53,4,0,0,game555
solved,46322,13998,46213,1432,0,12566,24593,109,109,74,game556
solved,913,447,810,51,0,396,769,103,103,1,game557
solved,722,455,614,68,0,387,389,108,108,1,game558
timed-out,23121508,7589905,23121483,3239105,0,4350800,6291469,60,25,60000,game559
unsolvable,1495061,484532,1495060,113492,0,371040,393241,30,0,2074,game56
timed-out,48179256,14537237,48179238,4539859,0,9997378,12582917,62,18,60000,game560
unsolvable,990,499,989,150,0,349,389,13,0,1,game561
unsolvable,63816,26822,63815,8497,0,18325,24593,36,0,74,game562
solved,129,102,48,37,0,65,97,81,81,0,game563
solved,1374478,593328,1374378,92454,0,500874,786433,100,100,2184,game564
unsolvable,15402480,3961349,15402479,564326,0,3397023,6291469,38,0,22319,game565
solved,2055,1102,1973,830,0,272,389,82,82,1,game566
solved,219794,83514,219705,36132,0,47382,49157,89,89,217,game567
unsolvable,37915824,11702729,37915823,2799071,0,8903658,12582917,51,0,54133,game568
solved,7639,4137,7546,54,0,4083,6151,93,93,13,game569
solved,9132,4376,9045,176,0,4200,6151,87,87,13,game57
unsolvable,15347,7449,15346,132,0,7317,12289,15,0,24,game570
timed-out,48089853,15087642,48089832,6206741,0,8880901,12582917,59,21,60000,game571
solved,307,179,221,33,0,146,193,86,86,1,game572
unsolvable,151272,67667,151271,29039,0,38628,49157,22,0,177,game573
timed-out,41781116,13321766,41781082,2779880,0,10541886,12582917,53,34,60000,game574
unsolvable,120490,61622,120489,8556,0,53066,98317,21,0,194,game575
solved,20037,6039,19940,2161,0,3878,6151,97,97,19,game576
solved,36466,16452,36380,4709,0,11743,12289,86,86,43,game577
unsolvable,203862,80823,203861,31568,0,49255,98317,21,0,230,game578
solved,3578,1495,3492,47,0,1448,1543,86,86,4,game579
timed-out,56955380,18096792,56955226,10487806,0,7608986,12582917,676,154,60000,game58
unsolvable,928,546,927,1,0,545,769,17,0,1,game580
unsolvable,29692533,7539445,29692532,1992135,0,5547310,6291469,59,0,36954,game581
solved,6678,2320,6582,324,0,1996,3079,96,96,7,game582
solved,163808,66161,163712,7579,0,58582,98317,96,96,236,game583
unsolvable,131485,52943,131484,17936,0,35007,49157,17,0,153,game584
solved,1262,737,1171,229,0,508,769,91,91,3,game585
unsolvable,3117,1358,3116,132,0,1226,1543,9,0,4,game586
unsolvable,5381,2674,5380,544,0,2130,3079,21,0,7,game587
solved,28775,11435,28687,1059,0,10376,12289,88,88,42,game588
solved,275,222,183,63,0,159,193,92,92,0,game589
unsolvable,19755668,5788259,19755667,2070687,0,3717572,6291469,46,0,25022,game59
solved,140,108,52,28,0,80,97,88,88,0,game590
solved,4012,1930,3924,159,0,1771,3079,88,88,6,game591
unsolvable,1,1,0,0,0,1,53,0,0,0,game592
solved,498,245,391,40,0,205,389,107,107,1,game593
solved,246923,64319,246823,16745,0,47574,49157,100,100,247,game594
solved,832,321,750,134,0,187,193,82,82,0,game595
unsolvable,862150,285475,862149,23897,0,261578,393241,37,0,1241,game596
solved,9453,3192,9360,32,0,3160,6151,93,93,11,game597
solved,152579,51479,152487,36,0,51443,98317,92,92,215,game598
solved,254,156,170,26,0,130,193,84,84,0,game599
unsolvable,66598,29948,66597,6212,0,23736,24593,24,0,90,game6
timed-out,47230986,13410365,47230965,4699935,0,8710430,12582917,61,21,60000,game60
solved,1255,574,1175,336,0,238,389,80,80,1,game600
solved,208,128,116,50,0,78,97,92,92,0,game601
timed-out,37096229,8810180,37096191,848574,0,7961606,12582917,45,38,60000,game602
solved,4046,1866,3953,650,0,1216,1543,93,93,17,game603
solved,7177,2927,7088,1767,0,1160,1543,89,89,12,game604
solved,1461,711,1365,34,0,677,769,96,96,3,game605
solved,11123,4222,11022,931,0,3291,6151,101,101,22,game606
unsolvable,3803,1707,3802,224,0,1483,1543,24,0,8,game607
solved,10207,5309,10123,976,0,4333,6151,84,84,25,game608
solved,1680809,590452,1680716,134810,0,455642,786433,93,93,2847,game609
solved,654572,281765,654475,59016,0,222749,393241,97,97,1218,game61
solved,3797,2150,3703,54,0,2096,3079,94,94,7,game610
unsolvable,28,24,27,6,0,18,53,6,0,0,game611
unsolvable,16134420,5088350,16134419,2039862,0,3048488,3145739,53,0,20500,game612
solved,27140,7119,27061,2997,0,4122,6151,79,79,29,game613
solved,178,141,87,55,0,86,97,91,91,0,game614
solved,2378,1116,2287,225,0,891,1543,91,91,4,game615
unsolvable,1345,689,1344,2,0,687,769,15,0,2,game616
solved,354,235,258,27,0,208,389,96,96,0,game617
solved,626,308,535,38,0,270,389,91,91,1,game618
solved,3405,1076,3314,35,0,1041,1543,91,91,5,game619
solved,1905,1053,1807,101,0,952,1543,98,98,3,game62
unsolvable,45239,18695,45238,5736,0,12959,24593,28,0,91,game620
unsolvable,11292696,2865367,11292695,527965,0,2337402,3145739,72,0,16389,game621
unsolvable,2706408,1066935,2706407,488033,0,578902,786433,84,0,2988,game622
unsolvable,740007,321740,740006,114871,0,206869,393241,32,0,1015,game623
solved,1551,869,1460,64,0,805,1543,91,91,4,game624
unsolvable,52398,26742,52397,9365,0,17377,24593,22,0,63,game625
unsolvable,1230715,447315,1230714,20504,0,426811,786433,28,0,2018,game626
solved,8569,2216,8484,35,0,2181,3079,85,85,12,game627
unsolvable,22929771,6550237,22929770,1686019,0,4864218,6291469,81,0,30822,game628
unsolvable,2,2,1,0,0,2,53,1,0,0,game629
unsolvable,1,1,0,0,0,1,53,0,0,0,game63
unsolvable,135520,61392,135519,10842,0,50550,98317,23,0,209,game630
unsolvable,3799,2003,3798,0,0,2003,3079,9,0,8,game631
unsolvable,317,226,316,22,0,204,389,7,0,0,game632
unsolvable,196417,92522,196416,24152,0,68370,98317,29,0,286,game633
solved,64126,30287,64028,7199,0,23088,24593,98,98,83,game634
solved,225,157,137,60,0,97,97,88,88,0,game635
solved,7504,1374,7418,264,0,1110,1543,86,86,8,game636
solved,106,93,21,33,0,60,97,85,85,0,game637
solved,192,129,105,41,0,88,97,87,87,0,game638
unsolvable,349493,105741,349492,17231,0,88510,98317,17,0,504,game639
unsolvable,75,53,74,10,0,43,53,6,0,0,game64
unsolvable,5,4,4,2,0,2,53,3,0,0,game640
unsolvable,2,2,1,0,0,2,53,1,0,0,game641
solved,2119,1105,2009,144,0,961,1543,110,110,3,game642
solved,401,259,306,44,0,215,389,95,95,0,game643
solved,17695,4754,17608,84,0,4670,6151,87,87,22,game644
solved,7953,1924,7866,27,0,1897,3079,87,87,10,game645
unsolvable,7245003,2676871,7245002,625981,0,2050890,3145739,38,0,10866,game646
unsolvable,424,286,423,56,0,230,389,9,0,0,game647
solved,103,91,12,42,0,49,53,91,91,0,game648
solved,124,98,28,41,0,57,97,96,96,0,game649
solved,11517308,2890371,11517224,406936,0,2483435,3145739,95,84,15403,game65
solved,3724465,1075347,3724384,335744,0,739603,786433,93,81,4282,game650
solved,3330713,1163094,3330615,276444,0,886650,1572869,98,98,4922,game651
solved,240,137,136,31,0,106,193,104,104,0,game652
unsolvable,4251324,1286914,4251323,267276,0,1019638,1572869,54,0,5718,game653
solved,366,201,256,37,0,164,193,110,110,0,game654
solved,1039,229,929,43,0,186,193,110,110,1,game655
unsolvable,1823855,547841,1823854,118208,0,429633,786433,39,0,2366,game656
solved,743024,271141,742935,42904,0,228237,393241,89,89,1063,game657
unsolvable,1440929,511896,1440928,12422,0,499474,786433,22,0,2439,game658
unsolvable,12741,5899,12740,1595,0,4304,6151,17,0,17,game659
solved,101,78,23,23,0,55,97,78,78,0,game66
solved,510,181,427,28,0,153,193,83,83,0,game660
timed-out,44755907,14791212,44755865,5578218,0,9212994,12582917,66,42,60000,game661
timed-out,39560416,11630257,39560389,2048942,0,9581315,12582917,39,27,60000,game662
solved,228,105,146,43,0,62,97,82,82,0,game663
unsolvable,2801,1563,2800,371,0,1192,1543,16,0,4,game664
unsolvable,2070704,639833,2070703,93808,0,546025,786433,40,0,3009,game665
solved,594,226,507,31,0,195,389,87,87,0,game666
solved,1577125,459998,1577030,85571,0,374427,393241,95,95,2196,game667
solved,11089,3840,10998,25,0,3815,6151,91,91,15,game668
solved,596,186,510,52,0,134,193,86,86,0,game669
solved,1925,959,1842,103,0,856,1543,83,83,3,game67
solved,506,158,401,42,0,116,193,105,105,0,game670
unsolvable,1050367,391923,1050366,93389,0,298534,393241,44,0,1470,game671
solved,1065563,316753,1065399,29693,0,287060,393241,164,164,1392,game672
solved,130,93,39,31,0,62,97,91,91,0,game673
solved,166694,72328,166608,6964,0,65364,98317,86,86,280,game674
solved,93,73,20,27,0,46,53,73,73,0,game675
solved,530,195,427,40,0,155,193,103,103,0,game676
unsolvable,935384,374358,935383,72948,0,301410,393241,38,0,2403,game677
solved,278,121,183,35,0,86,97,95,95,0,game678
solved,30859,10051,30764,72,0,9979,12289,95,95,44,game679
unsolvable,2,2,1,0,0,2,53,1,0,0,game68
unsolvable,472,271,471,16,0,255,389,11,0,0,game680
unsolvable,3526,1890,3525,286,0,1604,3079,14,0,5,game681
unsolvable,27,23,26,0,0,23,53,4,0,0,game682
solved,149,95,60,25,0,70,97,89,89,0,game683
unsolvable,2309268,974292,2309267,408929,0,565363,786433,43,0,2982,game684
solved,127,91,36,35,0,56,97,91,91,0,game685
unsolvable,4,4,3,2,0,2,53,3,0,0,game686
unsolvable,282026,132536,282025,16525,0,116011,196613,35,0,581,game687
solved,10256,4319,10166,503,0,3816,6151,90,90,17,game688
solved,3310,1414,3218,204,0,1210,1543,92,92,5,game689
unsolvable,1790,914,1789,0,0,914,1543,9,0,3,game69
unsolvable,1061132,390856,1061131,52452,0,338404,393241,43,0,1708,game690
unsolvable,43,33,42,8,0,25,53,5,0,0,game691
solved,911,403,816,27,0,376,389,95,95,2,game692
solved,198,95,103,35,0,60,97,95,95,0,game693
unsolvable,7,7,6,2,0,5,53,3,0,0,game694
solved,3200753,1120579,3200668,281383,0,839196,1572869,85,85,4488,game695
unsolvable,327,200,326,43,0,157,193,13,0,0,game696
unsolvable,2,2,1,0,0,2,53,1,0,0,game697
solved,1541142,391510,1541053,35222,0,356288,393241,89,89,2116,game698
unsolvable,15615,8073,15614,1127,0,6946,12289,17,0,34,game699
solved,120,72,48,28,0,44,53,72,72,0,game7
solved,22731,9211,22636,2561,0,6650,12289,95,95,36,game70
unsolvable,50146,21750,50145,11806,0,9944,12289,23,0,54,game700
unsolvable,57,38,56,16,0,22,53,6,0,0,game701
solved,114,98,30,33,0,65,97,84,84,0,game702
solved,16746,7377,16656,2364,0,5013,6151,90,90,23,game703
solved,445,285,340,32,0,253,389,105,105,0,game704
solved,202,151,116,50,0,101,193,86,86,0,game705
solved,23181,11045,23091,5210,0,5835,6151,90,90,27,game706
solved,357845,107609,357757,19439,0,88170,98317,88,88,569,game707
solved,1710,965,1612,124,0,841,1543,98,98,3,game708
solved,73805,16760,73709,4149,0,12611,24593,96,96,99,game709
solved,20872,7761,20783,251,0,7510,12289,89,89,38,game71
solved,1155794,298748,1155711,63573,0,235175,393241,83,83,1557,game710
solved,239472,96872,239388,20389,0,76483,98317,84,84,325,game711
solved,711,229,614,47,0,182,193,97,97,0,game712
solved,1781,575,1691,153,0,422,769,90,90,2,game713
solved,10672,3803,10564,867,0,2936,3079,108,108,13,game714
solved,388,201,288,35,0,166,193,100,100,0,game715
unsolvable,134,86,133,0,0,86,97,12,0,0,game716
solved,168679,59286,168593,7767,0,51519,98317,86,86,241,game717
unsolvable,208,110,207,29,0,81,97,8,0,0,game718
solved,351692,127735,351610,57299,0,70436,98317,82,82,424,game719
solved,23041,8642,22950,338,0,8304,12289,91,91,32,game72
timed-out,42963948,14774700,42963922,5935652,0,8839048,12582917,44,26,60000,game720
solved,9162,1673,9067,267,0,1406,1543,95,95,9,game721
unsolvable,10242,4832,10241,509,0,4323,6151,14,0,16,game722
solved,5566,2099,5483,144,0,1955,3079,83,83,7,game723
timed-out,47374372,11301602,47374328,4185891,0,7115711,12582917,71,44,60000,game724
solved,11431,4313,11345,312,0,4001,6151,86,86,16,game725
solved,1025,551,936,312,0,239,389,89,89,1,game726
solved,57575,26106,57482,6573,0,19533,24593,93,93,72,game727
unsolvable,90060,33076,90059,5509,0,27567,49157,27,0,113,game728
solved,145,119,59,36,0,83,97,86,86,0,game729
solved,2360,1067,2264,132,0,935,1543,96,96,3,game73
unsolvable,3,3,2,0,0,3,53,1,0,0,game730
unsolvable,33,27,32,0,0,27,53,4,0,0,game731
solved,1539,792,1446,122,0,670,769,93,93,3,game732
unsolvable,172862,55747,172861,8422,0,47325,49157,16,0,204,game733
solved,4433,1675,4335,533,0,1142,1543,98,98,4,game734
unsolvable,7195178,2467785,7195177,1103188,0,1364597,1572869,57,0,8058,game735
unsolvable,8,6,7,0,0,6,53,2,0,0,game736
solved,105,94,20,40,0,54,97,85,85,0,game737
solved,225,105,126,37,0,68,97,99,99,0,game738
solved,228,124,131,39,0,85,97,97,97,0,game739
unsolvable,41814,19756,41813,6979,0,12777,24593,40,0,50,game74
solved,104,95,19,37,0,58,97,85,85,0,game740
solved,122,105,32,39,0,66,97,90,90,0,game741
unsolvable,5924589,2503062,5924588,1082853,0,1420209,1572869,54,0,7619,game742
solved,253,101,167,32,0,69,97,86,86,0,game743
solved,2007,859,1927,224,0,635,769,80,80,2,game744
solved,118391,58310,118298,24440,0,33870,49157,93,93,130,game745
unsolvable,19280917,5696978,19280916,1020693,0,4676285,6291469,42,0,27653,game746
solved,221,103,131,33,0,70,97,90,90,0,game747
solved,526,139,405,39,0,100,193,121,121,0,game748
solved,104,83,21,25,0,58,97,83,83,0,game749
solved,193882,71211,193784,12899,0,58312,98317,98,98,246,game75
unsolvable,7956367,2564041,7956366,243667,0,2320374,3145739,27,0,12509,game750
unsolvable,4,4,3,0,0,4,53,2,0,0,game751
solved,101941,37271,101844,17938,0,19333,24593,97,97,101,game752
solved,289774,94001,289689,8365,0,85636,98317,85,85,369,game753
solved,138,85,55,32,0,53,53,83,83,0,game754
solved,290507,86876,290417,11385,0,75491,98317,90,90,373,game755
unsolvable,5,4,4,1,0,3,53,3,0,0,game756
solved,887,528,788,46,0,482,769,99,99,1,game757
unsolvable,3329,1818,3328,33,0,1785,3079,14,0,5,game758
solved,3555,1526,3455,428,0,1098,1543,100,100,4,game759
solved,459,289,361,54,0,235,389,98,98,0,game76
unsolvable,6944,3118,6943,4,0,3114,6151,17,0,9,game760
unsolvable,3044,1494,3043,114,0,1380,1543,9,0,4,game761
unsolvable,535,383,534,133,0,250,389,11,0,0,game762
unsolvable,288817,122041,288816,28088,0,93953,98317,21,0,375,game763
unsolvable,2,2,1,0,0,2,53,1,0,0,game764
solved,7176117,1870289,7176025,610624,0,1259665,1572869,92,92,8324,game765
solved,2131,864,2041,264,0,600,769,90,90,2,game766
unsolvable,647,420,646,85,0,335,389,13,0,1,game767
solved,1921610,627310,1921515,52000,0,575310,786433,95,95,3851,game768
unsolvable,168,124,167,18,0,106,193,8,0,0,game769
solved,2790046,994549,2789956,270366,0,724183,786433,90,90,3544,game77
unsolvable,4,4,3,1,0,3,53,2,0,0,game770
unsolvable,66151,27605,66150,3,0,27602,49157,17,0,102,game771
unsolvable,2252914,644639,2252913,37707,0,606932,786433,29,0,3218,game772
solved,3142468,1206906,3142380,201798,0,1005108,1572869,88,88,4851,game773
unsolvable,488,296,487,72,0,224,389,11,0,0,game774
timed-out,45229786,13501719,45229749,5308812,0,8192907,12582917,86,37,60000,game775
solved,3604,1837,3528,228,0,1609,3079,76,76,4,game776
timed-out,43901808,15260864,43901786,6190054,0,9070810,12582917,42,22,60000,game777
solved,91,82,13,24,0,58,97,78,78,0,game778
solved,7803,2218,7716,746,0,1472,1543,87,87,7,game779
unsolvable,5849772,1716040,5849771,473169,0,1242871,1572869,43,0,7547,game78
solved,281192,98812,281095,19863,0,78949,98317,97,97,357,game780
solved,7705,3299,7599,1947,0,1352,1543,106,106,7,game781
solved,2590,529,2498,51,0,478,769,92,92,2,game782
solved,2386,890,2275,35,0,855,1543,111,111,3,game783
solved,6611,3515,6525,108,0,3407,6151,86,86,12,game784
unsolvable,7,7,6,0,0,7,53,3,0,0,game785
unsolvable,14078796,4605096,14078795,1422641,0,3182455,6291469,40,0,20287,game786
solved,7821,3429,7726,701,0,2728,3079,95,95,10,game787
solved,12494,3826,12399,144,0,3682,6151,95,95,18,game788
timed-out,52069360,18941045,52069325,10329769,0,8611276,12582917,117,35,60000,game789
solved,337,143,235,41,0,102,193,102,102,0,game79
unsolvable,1909975,849752,1909974,447776,0,401976,786433,48,0,2468,game790
unsolvable,26678786,10065883,26678785,4809274,0,5256609,6291469,54,0,33286,game791
solved,255,101,158,35,0,66,97,97,97,0,game792
solved,490,235,404,34,0,201,389,86,86,0,game793
solved,219561,86206,219475,11499,0,74707,98317,86,86,319,game794
solved,132,97,35,24,0,73,97,97,97,0,game795
solved,2866,1162,2770,426,0,736,769,96,96,3,game796
solved,3056,1261,2966,150,0,1111,1543,90,90,4,game797
unsolvable,114573,52211,114572,14824,0,37387,49157,32,0,161,game798
solved,1949573,426929,1949488,63920,0,363009,393241,126,85,2419,game799
unsolvable,25,20,24,4,0,16,53,7,0,0,game8
solved,143,107,61,34,0,73,97,82,82,0,game80
unsolvable,15445,6873,15444,1391,0,5482,6151,16,0,21,game800
unsolvable,268184,97886,268183,14464,0,83422,98317,41,0,371,game801
solved,88293,28605,88185,12689,0,15916,24593,108,108,91,game802
unsolvable,333207,128920,333206,39119,0,89801,98317,39,0,415,game803
solved,52567,26106,52468,17491,0,8615,12289,99,99,48,game804
solved,3479,1865,3384,41,0,1824,3079,95,95,6,game805
unsolvable,177,123,176,22,0,101,193,9,0,0,game806
unsolvable,713,297,712,0,0,297,389,10,0,1,game807
solved,43328,9504,43199,114,0,9390,12289,129,129,48,game808
solved,168,119,73,39,0,80,97,95,95,0,game809
unsolvable,488497,169504,488496,20404,0,149100,196613,50,0,702,game81
solved,10606,4952,10519,3504,0,1448,1543,87,87,10,game810
unsolvable,1857787,792705,1857786,278385,0,514320,786433,26,0,2497,game811
solved,2282,1319,2182,76,0,1243,1543,100,100,4,game812
solved,134,109,52,35,0,74,97,82,82,0,game813
solved,36439,14546,36339,3935,0,10611,12289,100,100,43,game814
unsolvable,9,8,8,0,0,8,53,3,0,0,game815
solved,2076,1400,1986,43,0,1357,1543,90,90,4,game816
solved,889,297,794,31,0,266,389,95,95,1,game817
solved,105625,29374,105539,2113,0,27261,49157,86,86,145,game818
timed-out,38560380,11959669,38560343,2327681,0,9631988,12582917,57,37,60000,game819
unsolvable,71,41,70,5,0,36,53,6,0,0,game82
solved,1334918,498578,1334824,97609,0,400969,786433,94,94,1976,game820
unsolvable,172451,56714,172450,19189,0,37525,49157,43,0,193,game821
unsolvable,10,7,9,2,0,5,53,4,0,0,game822
unsolvable,6,6,5,1,0,5,53,3,0,0,game823
unsolvable,2323,1126,2322,133,0,993,1543,10,0,3,game824
solved,2753,1241,2666,32,0,1209,1543,87,87,4,game825
unsolvable,7,7,6,1,0,6,53,5,0,0,game826
solved,392237,132683,392152,3011,0,129672,196613,85,85,639,game827
unsolvable,1,1,0,0,0,1,53,0,0,0,game828
solved,3794,1876,3696,298,0,1578,3079,98,98,6,game829
unsolvable,52,40,51,0,0,40,53,5,0,0,game83
solved,280,184,192,43,0,141,193,88,88,0,game830
unsolvable,1045689,455149,1045688,121088,0,334061,393241,41,0,2633,game831
solved,664512,253535,664420,97963,0,155572,196613,92,92,833,game832
solved,22152,7158,22061,100,0,7058,12289,91,91,32,game833
unsolvable,91608,41246,91607,11938,0,29308,49157,22,0,125,game834
unsolvable,6848,2976,6847,232,0,2744,3079,13,0,11,game835
unsolvable,2251814,910275,2251813,365468,0,544807,786433,81,0,2715,game836
unsolvable,4,3,3,1,0,2,53,2,0,0,game837
solved,185651,43452,185532,7081,0,36371,49157,119,119,198,game838
solved,200375,70311,200270,15898,0,54413,98317,105,105,256,game839
unsolvable,55766,23622,55765,1630,0,21992,24593,18,0,82,game84
unsolvable,2729200,862528,2729199,293181,0,569347,786433,27,0,3178,game840
solved,6908,2550,6829,114,0,2436,3079,79,79,10,game841
solved,1738,815,1640,172,0,643,769,98,98,2,game842
solved,17835,7710,17742,326,0,7384,12289,93,93,27,game843
solved,176,112,81,33,0,79,97,95,95,0,game844
solved,252,122,168,34,0,88,97,84,84,0,game845
unsolvable,8,6,7,0,0,6,53,2,0,0,game846
solved,1220,437,1116,133,0,304,389,104,104,1,game847
unsolvable,4981,2016,4980,300,0,1716,3079,13,0,8,game848
unsolvable,836018,355378,836017,108854,0,246524,393241,32,0,1154,game849
solved,256,144,164,44,0,100,193,92,92,0,game85
unsolvable,1071,556,1070,14,0,542,769,11,0,1,game850
solved,2722945,888978,2722849,288458,0,600520,786433,202,96,3292,game851
solved,195,138,114,40,0,98,193,81,81,0,game852
unsolvable,43976671,17044348,43976670,7968910,0,9075438,12582917,50,0,54680,game853
unsolvable,12901,6285,12900,652,0,5633,6151,19,0,19,game854
solved,148,92,59,27,0,65,97,89,89,0,game855
solved,43161638,13074970,43161548,3558705,0,9516265,12582917,90,90,59832,game856
solved,5228,2012,5138,274,0,1738,3079,90,90,8,game857
solved,492,240,404,32,0,208,389,88,88,0,game858
unsolvable,925,709,924,114,0,595,769,17,0,1,game859
unsolvable,592461,259097,592460,102412,0,156685,196613,22,0,741,game86
solved,10667,4057,10554,1888,0,2169,3079,113,113,11,game860
solved,7777,2744,7674,657,0,2087,3079,103,103,10,game861
unsolvable,1,1,0,0,0,1,53,0,0,0,game862
solved,456,226,344,37,0,189,193,112,112,0,game863
solved,24048,8992,23957,1080,0,7912,12289,91,91,37,game864
solved,405,275,321,78,0,197,389,84,84,0,game865
unsolvable,25,23,24,0,0,23,53,5,0,0,game866
solved,34107,16024,34023,1728,0,14296,24593,84,84,60,game867
solved,136675,48252,136577,7103,0,41149,49157,98,98,220,game868
solved,140,106,43,48,0,58,97,97,97,0,game869
unsolvable,5146717,1565998,5146716,259766,0,1306232,1572869,31,0,7359,game87
unsolvable,1996733,639770,1996732,101129,0,538641,786433,43,0,2679,game870
solved,8578,1864,8485,305,0,1559,3079,93,93,9,game871
solved,69327,24105,69241,391,0,23714,24593,86,86,95,game872
solved,32913,12737,32832,2847,0,9890,12289,81,81,37,game873
solved,746,396,650,33,0,363,389,96,96,1,game874
solved,71918,33704,71826,6601,0,27103,49157,92,92,101,game875
timed-out,39520792,15159457,39520774,5013842,0,10145615,12582917,45,18,60000,game876
solved,516850,201404,516741,76144,0,125260,196613,109,109,629,game877
solved,336363,125708,336257,3406,0,122302,196613,106,106,538,game878
solved,147,135,57,42,0,93,97,90,90,0,game879
unsolvable,10005524,3471794,10005523,1151018,0,2320776,3145739,38,0,14134,game88
solved,2621,1313,2529,219,0,1094,1543,92,92,5,game880
