Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,10577,5817,10488,4562,0,1255,1543,89,89,11,game514
solved,155,95,65,35,0,60,97,90,90,0,game515
solved,282,185,200,86,0,99,193,82,82,1,game516
solved,3214,610,3139,91,0,519,769,75,75,3,game517
solved,11700,4781,11614,928,0,3853,6151,86,86,20,game518
solved,1270,663,1184,52,0,611,769,86,86,3,game519
solved,4469,1328,4389,28,0,1300,1543,80,80,8,game52
solved,152,87,68,35,0,52,53,84,84,0,game520
solved,143,82,64,29,0,53,53,79,79,0,game521
solved,1044,198,957,41,0,157,193,87,87,2,game522
solved,26795,12652,26695,7684,0,4968,6151,100,100,38,game523
solved,126679,52412,126586,29881,0,22531,24593,93,93,177,game524
solved,138,100,41,48,0,52,53,97,97,0,game525
solved,50199,15354,50112,7559,0,7795,12289,87,87,69,game526
solved,350,207,259,40,0,167,193,91,91,0,game527
solved,1044,646,956,95,0,551,769,88,88,4,game528
solved,111,81,30,29,0,52,53,81,81,0,game529
unsolvable,310,157,309,19,0,138,193,13,0,0,game53
solved,352,105,263,30,0,75,97,89,89,0,game530
solved,5810,1518,5711,50,0,1468,1543,99,99,10,game531
solved,122,81,41,27,0,54,97,81,81,0,game532
solved,188,91,97,33,0,58,97,91,91,0,game533
solved,93,74,19,33,0,41,53,74,74,0,game534
solved,113,78,35,35,0,43,53,78,78,0,game535
solved,154,82,72,32,0,50,53,82,82,0,game536
solved,184,123,91,37,0,86,97,93,93,0,game537
solved,123,94,38,42,0,52,53,85,85,0,game538
solved,177,102,79,34,0,68,97,98,98,0,game539
solved,28970,4580,28881,37,0,4543,6151,89,89,40,game54
solved,68812,9212,68727,2608,0,6604,12289,85,85,82,game540
solved,532,145,436,38,0,107,193,96,96,0,game541
solved,11096,2889,11011,30,0,2859,3079,85,85,19,game542
solved,93,72,21,29,0,43,53,72,72,0,game543
solved,32741,11681,32649,1748,0,9933,12289,92,92,65,game544
solved,152,80,73,33,0,47,53,79,79,0,game545
solved,20876,4544,20774,524,0,4020,6151,102,102,33,game546
solved,1551,698,1466,233,0,465,769,85,85,2,game547
solved,147,76,71,31,0,45,53,76,76,0,game548
solved,259,93,167,30,0,63,97,92,92,0,game549
solved,147481,34345,147387,24,0,34321,49157,94,94,256,game55
solved,92,76,16,37,0,39,53,76,76,0,game550
solved,521,249,436,38,0,211,389,85,85,2,game551
solved,704,213,616,29,0,184,193,88,88,1,game552
unsolvable,5281347,1362272,5281346,192785,0,1169487,1572869,58,0,8075,game553
solved,125,81,44,27,0,54,97,81,81,0,game554
solved,201,83,118,29,0,54,97,83,83,0,game555
solved,4234769,985401,4234690,456142,0,529259,786433,79,79,5417,game556
solved,14508,5690,14437,2258,0,3432,6151,71,71,23,game557
solved,684,150,584,26,0,124,193,100,100,0,game558
timed-out,36560373,9849754,36560339,1718469,0,8131285,12582917,80,34,60000,game559
solved,996,263,900,50,0,213,389,96,96,1,game56
solved,200,84,117,36,0,48,53,83,83,0,game560
solved,115,83,32,34,0,49,53,83,83,0,game561
solved,353,216,277,24,0,192,193,76,76,0,game562
solved,11383,4388,11298,1206,0,3182,6151,85,85,18,game563
solved,122,82,42,38,0,44,53,80,80,0,game564
solved,505,187,419,52,0,135,193,86,86,0,game565
unsolvable,7252691,1756332,7252690,118982,0,1637350,3145739,56,0,14285,game566
solved,2266,658,2183,45,0,613,769,83,83,3,game567
solved,148,85,65,34,0,51,53,83,83,0,game568
solved,930,355,845,55,0,300,389,85,85,1,game569
solved,240,125,161,35,0,90,97,79,79,0,game57
solved,30855,8402,30761,337,0,8065,12289,94,94,67,game570
solved,129,82,47,42,0,40,53,82,82,0,game571
solved,16926,4282,16824,33,0,4249,6151,102,102,33,game572
solved,3766,512,3682,40,0,472,769,84,84,4,game573
solved,497,115,383,31,0,84,97,114,114,0,game574
unsolvable,89,54,88,6,0,48,53,11,0,0,game575
solved,137,78,59,28,0,50,53,78,78,0,game576
unsolvable,7,7,6,4,0,3,53,6,0,0,game577
timed-out,182566,51940,182537,5,0,51935,98317,39,29,60000,game578
solved,161,98,63,42,0,56,97,98,98,0,game579
solved,2966,1473,2885,522,0,951,1543,81,81,2290,game58
unsolvable,4237,1933,4236,741,0,1192,1543,25,0,7,game580
solved,291,123,204,49,0,74,97,87,87,0,game581
unsolvable,4159705,1529398,4159704,741999,0,787399,1572869,40,0,6483,game582
solved,138,94,52,34,0,60,97,86,86,0,game583
solved,113,87,26,47,0,40,53,87,87,0,game584
solved,39699,10351,39616,3068,0,7283,12289,83,83,75,game585
solved,139,90,53,36,0,54,97,86,86,0,game586
solved,109,76,34,35,0,41,53,75,75,0,game587
solved,172,90,82,30,0,60,97,90,90,0,game588
solved,839,379,752,34,0,345,389,87,87,3,game589
solved,265,105,162,31,0,74,97,103,103,0,game59
solved,32887,10545,32799,5176,0,5369,6151,88,88,49,game590
unsolvable,477126,222945,477125,93097,0,129848,196613,41,0,830,game591
solved,135,78,61,29,0,49,53,74,74,0,game592
unsolvable,7,6,6,5,0,1,53,6,0,0,game593
solved,253,127,169,34,0,93,97,84,84,0,game594
solved,9713370,2937060,9713245,804661,0,2132399,3145739,125,125,17932,game595
solved,128,90,38,37,0,53,97,90,90,0,game596
solved,174,85,89,32,0,53,53,85,85,0,game597
solved,3064,1492,2991,426,0,1066,1543,73,73,5,game598
solved,302,115,219,39,0,76,97,83,83,0,game599
solved,5213,1592,5116,281,0,1311,1543,97,97,14,game6
solved,1660,487,1574,137,0,350,389,86,86,2,game60
solved,159,86,76,35,0,51,53,83,83,0,game600
unsolvable,4446825,1413253,4446824,353134,0,1060119,1572869,40,0,7806,game601
solved,5382,1836,5269,319,0,1517,1543,113,113,12,game602
solved,514889,143168,514806,21129,0,122039,196613,83,83,659,game603
solved,503,181,420,66,0,115,193,83,83,0,game604
solved,230,175,152,45,0,130,193,78,78,0,game605
solved,461187,130583,461094,45724,0,84859,98317,93,93,562,game606
solved,127,83,44,32,0,51,53,83,83,0,game607
solved,416,162,312,39,0,123,193,104,104,1,game608
solved,106,73,33,31,0,42,53,73,73,0,game609
unsolvable,8581258,2844142,8581257,1471733,0,1372409,1572869,63,0,11690,game61
unsolvable,318273,96054,318272,33227,0,62827,98317,57,0,513,game610
solved,111,92,30,29,0,63,97,81,81,0,game611
solved,190,137,103,35,0,102,193,87,87,0,game612
unsolvable,60,41,59,19,0,22,53,11,0,0,game613
solved,267,138,173,36,0,102,193,94,94,0,game614
solved,190,93,101,30,0,63,97,89,89,0,game615
timed-out,40649597,9189995,40649514,2642617,0,6547378,12582917,120,83,60000,game616
solved,1010,503,933,26,0,477,769,77,77,3,game617
solved,428,122,355,34,0,88,97,73,73,0,game618
solved,82,74,8,28,0,46,53,74,74,0,game619
solved,616915,91861,616821,210,0,91651,98317,94,94,1022,game62
solved,180,91,89,30,0,61,97,91,91,0,game620
timed-out,33854229,7987255,33854190,1362477,0,6624778,12582917,69,39,60000,game621
unsolvable,485481,197733,485480,72238,0,125495,196613,28,0,731,game622
solved,296,104,213,30,0,74,97,83,83,0,game623
solved,151,111,59,42,0,69,97,92,92,0,game624
timed-out,40209752,6674046,40209697,998251,0,5675795,6291469,86,55,60000,game625
solved,214,97,118,40,0,57,97,96,96,0,game626
solved,198,106,102,33,0,73,97,96,96,0,game627
solved,177,84,94,30,0,54,97,83,83,0,game628
solved,237,94,149,36,0,58,97,88,88,0,game629
solved,174,86,88,30,0,56,97,86,86,0,game63
unsolvable,28410247,9956924,28410246,3942092,0,6014832,6291469,54,0,49819,game630
solved,224,93,142,40,0,53,53,82,82,0,game631
solved,393,164,299,46,0,118,193,94,94,0,game632
solved,15976,3816,15897,775,0,3041,3079,79,79,32,game633
solved,10964173,2943558,10964081,147341,0,2796217,3145739,100,92,20640,game634
solved,423,196,337,29,0,167,193,86,86,1,game635
solved,218,159,131,29,0,130,193,87,87,1,game636
solved,106,72,34,25,0,47,53,72,72,0,game637
solved,239,105,144,37,0,68,97,95,95,1,game638
solved,932,455,841,153,0,302,389,91,91,1,game639
solved,178615,39402,178455,1709,0,37693,49157,160,160,278,game64
unsolvable,5,5,4,4,0,1,53,4,0,0,game640
solved,220,99,124,33,0,66,97,96,96,0,game641
solved,213,102,120,29,0,73,97,93,93,0,game642
solved,102353,37907,102268,9580,0,28327,49157,85,85,192,game643
solved,323,127,210,37,0,90,97,113,113,0,game644
solved,195,127,125,68,0,59,97,70,70,0,game645
solved,70,63,7,24,0,39,53,63,63,0,game646
solved,149,90,61,33,0,57,97,88,88,0,game647
solved,1129,455,1045,194,0,261,389,84,84,1,game648
unsolvable,2945,1646,2944,895,0,751,769,17,0,5,game649
solved,224,116,137,29,0,87,97,87,87,0,game65
solved,327,152,236,39,0,113,193,91,91,1,game650
solved,136,83,54,24,0,59,97,82,82,0,game651
solved,314,197,229,42,0,155,193,85,85,1,game652
solved,216,85,132,34,0,51,53,84,84,0,game653
solved,148722,48417,148635,28,0,48389,49157,87,87,290,game654
unsolvable,11252465,4362926,11252464,2473816,0,1889110,3145739,68,0,16646,game655
solved,141,79,63,32,0,47,53,78,78,0,game656
solved,19147,5621,19069,640,0,4981,6151,78,78,38,game657
unsolvable,536971,211076,536970,69896,0,141180,196613,36,0,903,game658
solved,121,80,41,30,0,50,53,80,80,0,game659
solved,93049,20157,92965,26,0,20131,24593,84,84,156,game66
solved,263,99,164,29,0,70,97,99,99,0,game660
timed-out,40537515,12728267,40537469,5803807,0,6924460,12582917,81,46,60000,game661
solved,290,125,196,29,0,96,97,94,94,0,game662
solved,103,79,28,21,0,58,97,75,75,0,game663
solved,150,89,71,36,0,53,53,79,79,0,game664
timed-out,36301797,7956771,36301753,1641260,0,6315511,12582917,319,44,60000,game665
solved,146,81,65,39,0,42,53,81,81,0,game666
solved,183724,55307,183641,16460,0,38847,49157,83,83,310,game667
solved,130624,21676,130539,3394,0,18282,24593,85,85,185,game668
solved,93,76,17,35,0,41,53,76,76,0,game669
solved,113,77,36,26,0,51,53,77,77,0,game67
solved,5193,2262,5112,1848,0,414,769,81,81,4,game670
timed-out,36294624,7495499,36294577,628139,0,6867360,12582917,82,47,60000,game671
solved,1297,703,1206,75,0,628,769,91,91,6,game672
solved,42345,20016,42255,11145,0,8871,12289,90,90,59,game673
solved,877956,118880,877867,16119,0,102761,196613,91,89,1155,game674
solved,151,82,69,26,0,56,97,82,82,0,game675
solved,1456,209,1378,50,0,159,193,78,78,3,game676
solved,213,105,126,42,0,63,97,87,87,0,game677
solved,188,88,102,35,0,53,53,86,86,0,game678
solved,103,75,28,25,0,50,53,75,75,0,game679
unsolvable,3262,1935,3261,253,0,1682,3079,30,0,8,game68
solved,274,119,164,27,0,92,97,110,110,0,game680
solved,172,99,84,45,0,54,97,88,88,0,game681
unsolvable,20784211,6910198,20784210,1808964,0,5101234,6291469,42,0,36308,game682
solved,104,84,20,35,0,49,53,84,84,0,game683
solved,120,82,40,31,0,51,53,80,80,0,game684
timed-out,33166562,8651554,33166536,1405275,0,7246279,12582917,55,26,60000,game685
unsolvable,275081,88075,275080,39222,0,48853,49157,44,0,391,game686
solved,5438814,1238837,5438734,2089,0,1236748,1572869,80,80,6940,game687
solved,761,251,667,33,0,218,389,94,94,1,game688
solved,111,78,33,36,0,42,53,78,78,0,game689
solved,1004,298,923,35,0,263,389,81,81,2,game69
solved,343,94,256,35,0,59,97,87,87,0,game690
solved,1001981,275909,1001893,13347,0,262562,393241,88,88,1923,game691
solved,569,364,489,29,0,335,389,80,80,2,game692
solved,103,84,23,32,0,52,53,80,80,0,game693
solved,1363031,268153,1362939,30132,0,238021,393241,190,92,2312,game694
solved,27577,7839,27460,45,0,7794,12289,117,117,52,game695
solved,216,101,118,32,0,69,97,98,98,0,game696
solved,113,84,33,34,0,50,53,80,80,0,game697
solved,413063,71402,412969,12279,0,59123,98317,94,94,577,game698
solved,487,139,356,31,0,108,193,131,131,0,game699
solved,2172,672,2069,181,0,491,769,103,103,3,game7
solved,99,80,19,33,0,47,53,80,80,0,game70
solved,2068,648,1983,102,0,546,769,85,85,7,game700
solved,567,305,463,40,0,265,389,104,104,1,game701
solved,143,73,70,29,0,44,53,73,73,0,game702
solved,2927,785,2836,36,0,749,769,91,91,8,game703
solved,125,85,43,35,0,50,53,82,82,0,game704
solved,223,100,132,36,0,64,97,91,91,0,game705
solved,4547,893,4469,98,0,795,1543,78,78,6,game706
solved,154,96,60,32,0,64,97,94,94,0,game707
solved,16581,2881,16490,42,0,2839,3079,91,91,24,game708
solved,309126,74370,309043,16691,0,57679,98317,83,83,484,game709
solved,521,310,441,40,0,270,389,80,80,2,game71
solved,125,69,56,25,0,44,53,69,69,0,game710
solved,10863,3377,10784,1031,0,2346,3079,79,79,40,game711
solved,182,86,96,36,0,50,53,86,86,0,game712
solved,104216,21076,104124,38,0,21038,24593,92,92,218,game713
solved,5336,2723,5252,743,0,1980,3079,84,84,16,game714
solved,257323,91063,257235,33347,0,57716,98317,88,88,434,game715
timed-out,32537432,7753480,32537400,459744,0,7293736,12582917,43,32,60000,game716
solved,809,339,733,51,0,288,389,76,76,1,game717
solved,107,73,34,27,0,46,53,73,73,0,game718
solved,7668,2036,7593,270,0,1766,3079,75,75,13,game719
unsolvable,125,56,124,4,0,52,53,10,0,0,game72
solved,146,97,64,29,0,68,97,82,82,0,game720
solved,200,92,109,32,0,60,97,91,91,0,game721
solved,120,77,43,30,0,47,53,77,77,0,game722
solved,177,102,89,32,0,70,97,88,88,0,game723
solved,1603,288,1517,121,0,167,193,86,86,3,game724
solved,324,140,245,30,0,110,193,79,79,1,game725
solved,746947,171721,746850,14631,0,157090,196613,97,97,1156,game726
solved,8071,1164,7979,92,0,1072,1543,92,92,9,game727
solved,158272,48922,158185,16838,0,32084,49157,87,87,231,game728
solved,726,223,650,26,0,197,389,76,76,1,game729
unsolvable,5,5,4,4,0,1,53,4,0,0,game73
solved,381,123,280,34,0,89,97,101,101,0,game730
solved,162197,45590,162092,29,0,45561,49157,105,105,272,game731
solved,144,95,59,30,0,65,97,85,85,0,game732
unsolvable,4855055,1774713,4855054,847848,0,926865,1572869,37,0,7764,game733
solved,120,90,33,32,0,58,97,87,87,0,game734
solved,1973104,499721,1973008,45828,0,453893,786433,96,96,3689,game735
solved,102434,32997,102348,5360,0,27637,49157,86,86,134,game736
solved,81,74,7,30,0,44,53,74,74,0,game737
solved,381,107,278,30,0,77,97,103,103,0,game738
solved,115879,23559,115794,4083,0,19476,24593,85,85,151,game739
solved,1338,562,1244,37,0,525,769,94,94,4,game74
timed-out,47050001,10161147,47049961,3869678,0,6291469,12582917,72,40,60000,game740
solved,183,105,100,28,0,77,97,83,83,0,game741
solved,17610,3006,17528,306,0,2700,3079,82,82,41,game742
solved,546,183,459,32,0,151,193,87,87,1,game743
solved,161,88,73,39,0,49,53,88,88,0,game744
solved,229,114,148,39,0,75,97,81,81,0,game745
timed-out,41454718,8644142,41454676,2327427,0,6316715,12582917,63,42,60000,game746
solved,134469,40060,134378,10787,0,29273,49157,91,91,252,game747
solved,9639,1826,9552,29,0,1797,3079,87,87,18,game748
unsolvable,468917,201837,468916,85586,0,116251,196613,46,0,741,game749
solved,206,126,98,29,0,97,97,108,108,0,game75
unsolvable,35608809,11156776,35608808,4442155,0,6714621,12582917,62,0,59310,game750
solved,321,214,233,49,0,165,193,88,88,0,game751
solved,196,112,109,37,0,75,97,87,87,0,game752
solved,80,73,7,29,0,44,53,73,73,0,game753
solved,9251603,3172151,9251512,1291359,0,1880792,3145739,91,91,14524,game754
solved,147,92,62,38,0,54,97,85,85,0,game755
solved,21677,4459,21594,183,0,4276,6151,83,83,47,game756
solved,84,75,9,26,0,49,53,75,75,0,game757
solved,835,183,734,37,0,146,193,101,101,1,game758
solved,138,89,57,38,0,51,53,81,81,0,game759
solved,309,101,236,32,0,69,97,73,73,0,game76
solved,254,116,175,29,0,87,97,79,79,0,game760
solved,252,118,153,30,0,88,97,99,99,0,game761
solved,213,84,129,30,0,54,97,84,84,0,game762
solved,86,77,9,36,0,41,53,77,77,0,game763
solved,2851,1080,2767,596,0,484,769,84,84,3,game764
timed-out,46641795,15985412,46641748,9693943,0,6291469,12582917,81,47,60000,game765
solved,93,79,15,36,0,43,53,78,78,0,game766
solved,294791,84765,294716,10189,0,74576,98317,75,75,431,game767
solved,105,66,40,24,0,42,53,65,65,0,game768
solved,237,88,162,32,0,56,97,75,75,0,game769
solved,251779,89186,251690,26858,0,62328,98317,89,89,482,game77
unsolvable,17,14,16,5,0,9,53,9,0,0,game770
solved,465261,91825,465184,50,0,91775,98317,114,77,812,game771
solved,2611,1278,2523,225,0,1053,1543,88,88,10,game772
solved,89945,24952,89865,5707,0,19245,24593,80,80,150,game773
solved,136,88,48,31,0,57,97,88,88,0,game774
solved,7733104,1844143,7733020,393685,0,1450458,1572869,84,84,14009,game775
solved,431,147,345,57,0,90,97,86,86,0,game776
solved,4863,1237,4781,242,0,995,1543,82,82,9,game777
unsolvable,36285735,13528679,36285734,6944068,0,6584611,12582917,57,0,51355,game778
solved,3841,1650,3757,658,0,992,1543,84,84,10,game779
solved,208,91,117,34,0,57,97,91,91,0,game78
solved,1219,189,1128,37,0,152,193,91,91,2,game780
solved,482,154,405,44,0,110,193,77,77,0,game781
solved,131,87,49,30,0,57,97,82,82,0,game782
solved,91,66,25,24,0,42,53,66,66,0,game783
solved,274378,60601,274298,34,0,60567,98317,80,80,503,game784
solved,178,90,104,28,0,62,97,74,74,0,game785
solved,27648,7144,27564,1808,0,5336,6151,84,84,56,game786
solved,1066,266,979,81,0,185,193,87,87,1,game787
solved,124,72,52,26,0,46,53,72,72,0,game788
solved,216,91,125,34,0,57,97,91,91,0,game789
solved,264,106,166,35,0,71,97,98,98,0,game79
solved,222171,34130,222082,1337,0,32793,49157,89,89,2308,game790
solved,12877,3487,12792,2048,0,1439,1543,85,85,18,game791
solved,551049,164889,550962,89683,0,75206,98317,87,87,803,game792
solved,160,73,87,25,0,48,53,73,73,0,game793
solved,128,79,49,31,0,48,53,79,79,0,game794
unsolvable,87,50,86,5,0,45,53,12,0,0,game795
unsolvable,974308,276342,974307,54085,0,222257,393241,42,0,1408,game796
solved,1389,642,1305,57,0,585,769,84,84,3,game797
solved,13222,5870,13145,2566,0,3304,6151,77,77,21,game798
solved,18705,3950,18620,412,0,3538,6151,85,85,32,game799
solved,190,82,108,26,0,56,97,82,82,0,game8
solved,215,123,121,50,0,73,97,94,94,0,game80
solved,141,82,59,33,0,49,53,82,82,0,game800
solved,1116,751,1023,291,0,460,769,93,93,4,game801
solved,63220,22959,63132,4661,0,18298,24593,88,88,105,game802
solved,121,77,44,22,0,55,97,77,77,0,game803
solved,79301,18058,79211,8033,0,10025,12289,90,90,103,game804
solved,1352,573,1275,24,0,549,769,77,77,3,game805
solved,182,106,95,31,0,75,97,87,87,0,game806
solved,170,107,81,38,0,69,97,89,89,0,game807
solved,398,116,314,28,0,88,97,84,84,1,game808
solved,228,85,143,29,0,56,97,85,85,0,game809
solved,4060,1633,3973,130,0,1503,1543,87,87,13,game81
solved,795171,138005,795085,16625,0,121380,196613,86,86,1085,game810
solved,7003002,1542632,7002927,99414,0,1443218,1572869,75,75,12515,game811
solved,100,75,25,35,0,40,53,75,75,0,game812
solved,434,260,349,40,0,220,389,85,85,2,game813
solved,763,535,687,51,0,484,769,76,76,2,game814
solved,172,89,83,35,0,54,97,89,89,0,game815
solved,361,134,255,31,0,103,193,106,106,0,game816
unsolvable,2663,1084,2662,291,0,793,1543,16,0,4,game817
solved,5717,1241,5628,196,0,1045,1543,89,89,9,game818
solved,156158,29769,156072,12734,0,17035,24593,86,86,204,game819
solved,9344,2561,9261,1490,0,1071,1543,83,83,18,game82
solved,226,94,137,39,0,55,97,89,89,0,game820
solved,102,86,16,32,0,54,97,86,86,0,game821
solved,9062,2003,8979,39,0,1964,3079,83,83,22,game822
solved,172,99,89,34,0,65,97,83,83,0,game823
solved,279,181,200,37,0,144,193,79,79,1,game824
solved,626,342,541,84,0,258,389,85,85,1,game825
solved,92,79,13,27,0,52,53,79,79,0,game826
solved,449,148,360,36,0,112,193,89,89,1,game827
solved,989,361,911,136,0,225,389,78,78,1,game828
solved,140,86,61,34,0,52,53,79,79,0,game829
solved,1272,252,1191,40,0,212,389,81,81,2,game83
solved,974,661,893,152,0,509,769,81,81,2,game830
timed-out,38587723,10146226,38587701,1487392,0,8658834,12582917,59,22,60000,game831
solved,177,90,87,33,0,57,97,90,90,0,game832
solved,2342,962,2260,147,0,815,1543,82,82,5,game833
solved,112,75,37,30,0,45,53,75,75,0,game834
solved,104,72,32,27,0,45,53,72,72,0,game835
solved,112,77,35,27,0,50,53,77,77,0,game836
solved,139,79,61,31,0,48,53,78,78,0,game837
unsolvable,20518,7153,20517,2066,0,5087,6151,34,0,57,game838
solved,132,96,47,31,0,65,97,85,85,0,game839
solved,69033,25795,68949,8244,0,17551,24593,84,84,142,game84
solved,157,92,65,36,0,56,97,92,92,0,game840
solved,201,174,117,36,0,138,193,84,84,0,game841
solved,129,86,43,35,0,51,53,86,86,0,game842
solved,2934899,591370,2934813,121385,0,469985,786433,86,86,1873,game843
solved,142,80,62,36,0,44,53,80,80,0,game844
solved,1194,264,1101,37,0,227,389,93,93,3,game845
solved,54480,8668,54389,34,0,8634,12289,91,91,98,game846
timed-out,34607978,10173614,34607944,2722422,0,7451192,12582917,73,34,60000,game847
solved,147,86,65,37,0,49,53,82,82,0,game848
solved,6666,2644,6580,1303,0,1341,1543,86,86,9,game849
solved,127,69,58,26,0,43,53,69,69,0,game85
solved,97,74,23,23,0,51,53,74,74,0,game850
solved,79413,21261,79337,4001,0,17260,24593,76,76,118,game851
solved,164,89,75,29,0,60,97,89,89,0,game852
solved,99,74,25,31,0,43,53,74,74,0,game853
solved,108,75,33,33,0,42,53,75,75,0,game854
solved,83,77,6,35,0,42,53,77,77,0,game855
solved,37128,7139,37049,502,0,6637,12289,79,79,74,game856
solved,107,88,19,36,0,52,53,88,88,0,game857
solved,1871313,483655,1871221,223792,0,259863,393241,92,92,2238,game858
solved,112,79,33,34,0,45,53,79,79,0,game859
solved,592,349,505,208,0,141,193,87,87,1,game86
solved,128,73,55,34,0,39,53,73,73,0,game860
solved,303,138,201,38,0,100,193,102,102,0,game861
solved,17728780,4276593,17728701,983713,0,3292880,6291469,79,79,26996,game862
solved,171,87,84,29,0,58,97,87,87,0,game863
unsolvable,5762754,1760593,5762753,396920,0,1363673,1572869,47,0,10440,game864
unsolvable,6028818,2098351,6028817,1242792,0,855559,1572869,52,0,8099,game865
solved,232,81,151,29,0,52,53,81,81,0,game866
solved,86,71,15,28,0,43,53,71,71,0,game867
solved,2429,417,2344,56,0,361,389,85,85,2,game868
solved,728,286,640,79,0,207,389,88,88,1,game869
solved,165,94,75,36,0,58,97,90,90,0,game87
solved,3443,912,3354,182,0,730,769,89,89,4,game870
solved,10367,1722,10290,34,0,1688,3079,77,77,2248,game871
solved,726993,188803,726906,19386,0,169417,196613,87,87,1336,game872
timed-out,42381058,8824414,42381018,2965638,0,5858776,6291469,63,40,60000,game873
solved,48837,12176,48735,1987,0,10189,12289,102,102,60,game874
unsolvable,10718,4184,10717,581,0,3603,6151,17,0,23,game875
solved,1791,394,1712,36,0,358,389,79,79,2,game876
solved,9955,4631,9866,2300,0,2331,3079,89,89,19,game877
solved,220,99,123,35,0,64,97,97,97,0,game878
solved,7297838,1685230,7297746,260519,0,1424711,1572869,92,92,8449,game879
solved,672,162,593,43,0,119,193,79,79,1,game88
solved,188,104,85,29,0,75,97,103,103,0,game880
solved,78,69,9,25,0,44,53,69,69,0,game881
solved,126,92,47,39,0,53,53,79,79,0,game882
solved,152,86,66,28,0,58,97,86,86,0,game883
solved,25127,4574,25040,44,0,4530,6151,87,87,36,game884
unsolvable,12043031,3005137,12043030,806127,0,2199010,3145739,35,0,19073,game885
solved,10308,2383,10225,724,0,1659,3079,83,83,12,game886
unsolvable,66,38,65,14,0,24,53,13,0,0,game887
solved,105,88,18,41,0,47,53,87,87,0,game888
solved,214,112,120,38,0,74,97,94,94,0,game889
solved,5513,2021,5437,359,0,1662,3079,76,76,9,game89
solved,167,83,84,39,0,44,53,83,83,0,game890
solved,200,130,119,32,0,98,193,81,81,0,game891
solved,378,105,291,27,0,78,97,87,87,0,game892
solved,139,93,57,37,0,56,97,82,82,0,game893
solved,198,85,113,29,0,56,97,85,85,0,game894
solved,641,162,557,54,0,108,193,84,84,1,game895
solved,32507,11726,32415,40,0,11686,12289,92,92,77,game896
solved,1356,640,1198,116,0,524,769,158,158,2,game897
solved,167,80,87,29,0,51,53,80,80,0,game898
solved,291,162,203,49,0,113,193,88,88,0,game899
solved,941,464,850,75,0,389,389,91,91,2,game9
solved,545,145,449,38,0,107,193,96,96,1,game90
solved,164,95,79,35,0,60,97,85,85,0,game900
solved,479,196,396,58,0,138,193,83,83,1,game901
solved,110,73,37,28,0,45,53,73,73,0,game902
solved,646,373,567,45,0,328,389,79,79,1,game903
unsolvable,340,204,339,87,0,117,193,14,0,0,game904
solved,22485,4045,22379,32,0,4013,6151,106,106,56,game905
solved,120,85,36,34,0,51,53,84,84,0,game906
solved,174,109,94,34,0,75,97,80,80,0,game907
solved,179,93,86,31,0,62,97,93,93,0,game908
solved,446,162,372,29,0,133,193,74,74,0,game909
solved,13705,2876,13608,385,0,2491,3079,97,97,34,game91
solved,127,77,50,30,0,47,53,77,77,0,game910
solved,90,73,17,24,0,49,53,73,73,0,game911
solved,37133449,8121260,37133364,2596778,0,5524482,6291469,85,85,49866,game912
solved,715669,212316,715571,81249,0,131067,196613,98,98,934,game913
solved,32791,11987,32701,2354,0,9633,12289,90,90,46,game914
solved,140,82,58,34,0,48,53,82,82,0,game915
solved,69289,14763,69189,1522,0,13241,24593,100,100,129,game916
solved,594878,223011,594790,81861,0,141150,196613,88,88,854,game917
unsolvable,12169675,3800972,12169674,1267168,0,2533804,3145739,42,0,20577,game918
solved,701,142,613,45,0,97,97,88,88,0,game919
solved,1549,622,1448,103,0,519,769,101,101,2,game92
solved,6736,3361,6651,1009,0,2352,3079,85,85,24,game920
solved,325,144,239,42,0,102,193,86,86,1,game921
solved,190,113,119,27,0,86,97,71,71,0,game922
solved,182,78,105,29,0,49,53,77,77,0,game923
solved,125567,45352,125474,2347,0,43005,49157,100,93,323,game924
solved,194,89,107,31,0,58,97,87,87,0,game925
solved,116,91,40,30,0,61,97,76,76,0,game926
solved,687,320,608,149,0,171,193,79,79,0,game927
solved,453,150,368,35,0,115,193,85,85,1,game928
unsolvable,8,8,7,6,0,2,53,7,0,0,game929
solved,98,81,19,34,0,47,53,79,79,0,game93
solved,159,95,64,38,0,57,97,95,95,0,game930
solved,167,85,82,29,0,56,97,85,85,0,game931
solved,12553,4892,12467,720,0,4172,6151,86,86,22,game932
solved,136,93,48,35,0,58,97,88,88,0,game933
solved,85,67,18,21,0,46,53,67,67,0,game934
solved,4738,1076,4652,43,0,1033,1543,86,86,6,game935
solved,20495,4414,20406,1587,0,2827,3079,89,89,47,game936
solved,612,256,521,38,0,218,389,91,91,1,game937
solved,647,353,554,109,0,244,389,93,93,2,game938
unsolvable,40189,15219,40188,4668,0,10551,12289,23,0,79,game939
solved,160,68,92,23,0,45,53,68,68,0,game94
solved,1236,442,1149,63,0,379,389,87,87,3,game940
solved,340,250,252,64,0,186,193,88,88,0,game941
solved,136,76,60,31,0,45,53,76,76,0,game942
solved,363,161,282,84,0,77,97,81,81,1,game943
solved,7238664,1834463,7238586,753204,0,1081259,1572869,138,78,10549,game944
solved,169,80,91,31,0,49,53,78,78,0,game945
