Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,2028124,752598,2028024,76634,0,675964,786433,100,100,2960,game495
solved,64196,24748,64117,12030,0,12718,24593,79,79,74,game496
solved,445,346,354,38,0,308,389,91,91,2,game497
unsolvable,5,5,4,2,0,3,53,3,0,0,game498
unsolvable,116,72,115,12,0,60,97,7,0,0,game499
solved,2815,606,2733,33,0,573,769,82,82,7,game5
solved,383,105,292,34,0,71,97,91,91,1,game50
solved,2493,726,2409,34,0,692,769,84,84,6,game500
solved,2948,358,2833,23,0,335,389,115,115,4,game501
unsolvable,17410809,5566474,17410808,1181468,0,4385006,6291469,64,0,29213,game502
solved,602,279,512,40,0,239,389,90,90,1,game503
timed-out,34477913,10529850,34477884,2704545,0,7825305,12582917,73,29,60000,game504
solved,184345,74485,184255,26461,0,48024,49157,90,90,208,game505
unsolvable,2,2,1,0,0,2,53,1,0,0,game506
unsolvable,11160453,3688457,11160452,1328385,0,2360072,3145739,64,0,14130,game507
unsolvable,511,264,510,1,0,263,389,9,0,0,game508
unsolvable,26,18,25,0,0,18,53,3,0,0,game509
solved,1781486,508229,1781392,132746,0,375483,393241,94,94,2089,game51
solved,428,256,334,45,0,211,389,94,94,0,game510
solved,614,406,523,45,0,361,389,91,91,2,game511
solved,237,118,142,30,0,88,97,95,95,0,game512
unsolvable,15204,5980,15203,500,0,5480,6151,15,0,19,game513
unsolvable,60,40,59,12,0,28,53,6,0,0,game514
solved,476793,106835,476698,10467,0,96368,98317,95,95,529,game515
solved,5722,1053,5644,34,0,1019,1543,78,78,8,game516
solved,1247,631,1154,44,0,587,769,93,93,3,game517
unsolvable,3011277,1036442,3011276,222696,0,813746,1572869,47,0,4328,game518
unsolvable,81752,34763,81751,9939,0,24824,49157,23,0,105,game519
solved,1111,409,996,59,0,350,389,115,115,1,game52
unsolvable,1,1,0,0,0,1,53,0,0,0,game520
unsolvable,20201283,6549247,20201282,2528985,0,4020262,6291469,46,0,25715,game521
solved,476,311,396,83,0,228,389,80,80,0,game522
solved,120,89,33,28,0,61,97,87,87,0,game523
solved,259820,52490,259705,5022,0,47468,49157,115,115,325,game524
solved,137371,54823,137265,26688,0,28135,49157,106,106,181,game525
unsolvable,2154452,795210,2154451,178806,0,616404,786433,20,0,3885,game526
unsolvable,79780,38431,79779,16823,0,21608,24593,21,0,104,game527
unsolvable,1628613,548895,1628612,82237,0,466658,786433,35,0,3196,game528
unsolvable,8,6,7,0,0,6,53,2,0,0,game529
unsolvable,2413,1272,2412,151,0,1121,1543,22,0,4,game53
solved,2868,1112,2778,25,0,1087,1543,90,90,8,game530
unsolvable,2064,1029,2063,271,0,758,769,17,0,6,game531
solved,16031,7007,15939,1354,0,5653,6151,92,92,47,game532
solved,202898,57719,202796,2180,0,55539,98317,137,102,384,game533
solved,152,88,65,32,0,56,97,87,87,0,game534
unsolvable,364574,137308,364573,25843,0,111465,196613,22,0,672,game535
solved,360,245,267,38,0,207,389,93,93,1,game536
unsolvable,24309296,8311640,24309295,4103915,0,4207725,6291469,61,0,35842,game537
solved,2448,564,2353,67,0,497,769,95,95,2,game538
unsolvable,344,192,343,0,0,192,193,8,0,0,game539
unsolvable,2208,1108,2207,1,0,1107,1543,14,0,3,game54
unsolvable,16901,7675,16900,2250,0,5425,6151,26,0,24,game540
solved,15377,5295,15285,624,0,4671,6151,92,92,18,game541
solved,1242,767,1134,205,0,562,769,108,108,1,game542
solved,227524,52345,227434,7423,0,44922,49157,90,90,393,game543
solved,424,257,338,102,0,155,193,86,86,0,game544
solved,116,73,43,27,0,46,53,73,73,0,game545
solved,130,104,28,48,0,56,97,102,102,0,game546
solved,94439,25426,94346,2207,0,23219,24593,93,93,170,game547
solved,243,108,140,23,0,85,97,103,103,0,game548
unsolvable,2028765,653445,2028764,104986,0,548459,786433,59,0,2884,game549
solved,10394,3613,10286,1091,0,2522,3079,108,108,11,game55
solved,28885,10745,28798,3558,0,7187,12289,87,87,33,game550
solved,17138,7375,17046,2366,0,5009,6151,92,92,23,game551
solved,127,102,31,44,0,58,97,96,96,0,game552
solved,1635,996,1536,45,0,951,1543,99,99,5,game553
unsolvable,706587,263283,706586,33366,0,229917,393241,32,0,1044,game554
solved,141,91,51,35,0,56,97,90,90,0,game555
solved,719,426,631,82,0,344,389,88,88,1,game556
solved,9028,2954,8929,45,0,2909,3079,99,99,12,game557
solved,2190009,495381,2189922,67267,0,428114,786433,96,87,2688,game558
solved,266,144,175,48,0,96,97,91,91,0,game559
solved,472,230,370,32,0,198,389,102,102,0,game56
unsolvable,104,62,103,16,0,46,53,6,0,0,game560
unsolvable,8,8,7,0,0,8,53,4,0,0,game561
solved,409,157,302,26,0,131,193,107,107,0,game562
solved,15403,5373,15315,34,0,5339,6151,88,88,25,game563
solved,197,116,108,32,0,84,97,89,89,0,game564
solved,263572,97507,263488,4019,0,93488,98317,84,84,384,game565
unsolvable,3589272,1340399,3589271,363440,0,976959,1572869,31,0,6135,game566
unsolvable,43,36,42,1,0,35,53,13,0,0,game567
timed-out,32215910,7189241,32215883,183657,0,7005584,12582917,58,27,60000,game568
solved,173,116,65,42,0,74,97,108,108,0,game569
unsolvable,5485249,2065027,5485248,772289,0,1292738,1572869,45,0,9407,game57
solved,13895,4608,13811,309,0,4299,6151,84,84,30,game570
solved,18546,9748,18453,1903,0,7845,12289,93,93,54,game571
solved,1397,628,1305,49,0,579,769,92,92,3,game572
unsolvable,3,3,2,0,0,3,53,2,0,0,game573
solved,786120,207562,786019,63066,0,144496,196613,101,101,1194,game574
solved,427,268,341,42,0,226,389,86,86,0,game575
unsolvable,66760,31966,66759,7,0,31959,49157,32,0,120,game576
solved,389,131,303,32,0,99,193,86,86,1,game577
unsolvable,7525746,2871704,7525745,1310666,0,1561038,1572869,59,0,11257,game578
solved,752460,177112,752369,7066,0,170046,196613,91,91,1324,game579
unsolvable,64911,30038,64910,9064,0,20974,24593,21,0,103,game58
solved,106,76,30,27,0,49,53,76,76,0,game580
solved,35647,11586,35549,133,0,11453,12289,98,98,78,game581
unsolvable,296810,106901,296809,12377,0,94524,98317,23,0,504,game582
unsolvable,3081,1674,3080,232,0,1442,1543,11,0,7,game583
solved,179,98,86,25,0,73,97,93,93,0,game584
solved,369575,123796,369498,27085,0,96711,98317,77,77,540,game585
solved,386,270,305,35,0,235,389,81,81,1,game586
solved,125,108,33,38,0,70,97,92,92,0,game587
solved,248,108,150,24,0,84,97,98,98,0,game588
solved,4575877,1440570,4575786,249646,0,1190924,1572869,91,91,8349,game589
solved,3749054,1282205,3748934,104151,0,1178054,1572869,120,120,7774,game59
solved,4179,1640,4083,279,0,1361,1543,96,96,7,game590
unsolvable,4968742,1599019,4968741,320260,0,1278759,1572869,335,0,9723,game591
unsolvable,91920,40480,91919,2354,0,38126,49157,24,0,215,game592
unsolvable,1149451,445530,1149450,157966,0,287564,393241,32,0,1920,game593
solved,12834255,4803435,12834168,2362272,0,2441163,3145739,87,87,17843,game594
solved,143,86,57,31,0,55,97,86,86,0,game595
unsolvable,3,3,2,0,0,3,53,2,0,0,game596
solved,168,134,96,24,0,110,193,72,72,0,game597
solved,638,305,536,48,0,257,389,102,102,1,game598
solved,295,168,197,42,0,126,193,98,98,0,game599
unsolvable,12,12,11,0,0,12,53,4,0,0,game6
unsolvable,37,31,36,1,0,30,53,7,0,0,game60
solved,315281,118882,315197,40072,0,78810,98317,84,84,465,game600
solved,1405428,377046,1405332,50520,0,326526,393241,96,96,3552,game601
unsolvable,1,1,0,0,0,1,53,0,0,0,game602
solved,47326,22432,47232,13475,0,8957,12289,94,94,59,game603
solved,13620,3939,13521,99,0,3840,6151,99,99,26,game604
solved,112,96,16,36,0,60,97,96,96,0,game605
unsolvable,3755,2048,3754,565,0,1483,1543,15,0,6,game606
unsolvable,504813,216364,504812,14383,0,201981,393241,26,0,1154,game607
unsolvable,2002304,850312,2002303,449197,0,401115,786433,32,0,2902,game608
solved,177,133,89,41,0,92,97,88,88,0,game609
solved,147,120,57,33,0,87,97,90,90,0,game61
timed-out,24649673,8393683,24649654,193060,0,8200623,12582917,39,19,60000,game610
unsolvable,708260,261469,708259,1413,0,260056,393241,23,0,1402,game611
solved,99,89,12,30,0,59,97,87,87,0,game612
solved,320,127,237,30,0,97,193,83,83,0,game613
solved,545,317,457,36,0,281,389,88,88,1,game614
unsolvable,8333,3463,8332,880,0,2583,3079,16,0,16,game615
unsolvable,26,22,25,1,0,21,53,4,0,0,game616
solved,5917,4208,5825,1099,0,3109,6151,92,92,20,game617
unsolvable,3,3,2,0,0,3,53,1,0,0,game618
solved,937,395,849,80,0,315,389,88,88,2,game619
unsolvable,803813,350161,803812,157619,0,192542,196613,43,0,1121,game62
unsolvable,2351,1581,2350,0,0,1581,3079,16,0,11,game620
solved,1874,703,1761,45,0,658,769,113,113,3,game621
solved,1859887,518491,1859781,147244,0,371247,393241,106,106,2849,game622
unsolvable,4,4,3,0,0,4,53,2,0,0,game623
unsolvable,4268,2008,4267,1,0,2007,3079,15,0,13,game624
solved,36305,14507,36226,6598,0,7909,12289,79,79,61,game625
timed-out,30633421,10055087,30633381,3303150,0,6751937,12582917,67,40,60000,game626
solved,235,156,139,36,0,120,193,96,96,0,game627
unsolvable,2,2,1,1,0,1,53,1,0,0,game628
unsolvable,589867,256330,589866,93988,0,162342,196613,20,0,928,game629
solved,18719,8188,18628,869,0,7319,12289,91,91,55,game63
solved,21681753,6489182,21681670,1625688,0,4863494,6291469,83,83,37186,game630
solved,207898,70935,207816,3362,0,67573,98317,82,82,355,game631
unsolvable,801111,230182,801110,63258,0,166924,196613,40,0,1178,game632
solved,32633,9065,32535,3471,0,5594,6151,98,98,45,game633
solved,5976,3017,5890,167,0,2850,3079,86,86,10,game634
unsolvable,1087154,392209,1087153,128741,0,263468,393241,27,0,1824,game635
unsolvable,25622,10716,25621,1078,0,9638,12289,18,0,49,game636
solved,1634154,475015,1634068,47176,0,427839,786433,86,86,4067,game637
unsolvable,1623,914,1622,272,0,642,769,10,0,4,game638
solved,8116349,2708081,8116258,342456,0,2365625,3145739,91,91,15953,game639
solved,38884,7984,38785,1067,0,6917,12289,199,99,53,game64
unsolvable,58676,26765,58675,4854,0,21911,24593,18,0,133,game640
solved,354624,136475,354535,7351,0,129124,196613,89,89,727,game641
solved,4413,1759,4311,508,0,1251,1543,102,102,11,game642
unsolvable,4632986,1955474,4632985,631500,0,1323974,1572869,35,0,9675,game643
unsolvable,353442,105480,353441,8643,0,96837,98317,55,0,629,game644
unsolvable,304,195,303,9,0,186,193,9,0,1,game645
unsolvable,97400,44076,97399,7146,0,36930,49157,33,0,180,game646
unsolvable,2,2,1,1,0,1,53,1,0,0,game647
solved,5084,2110,4995,257,0,1853,3079,89,89,16,game648
solved,34575,13751,34493,917,0,12834,24593,82,82,60,game649
solved,150,96,55,31,0,65,97,95,95,0,game65
unsolvable,12361949,4120270,12361948,598884,0,3521386,6291469,33,0,27093,game650
solved,65497,29289,65386,14726,0,14563,24593,119,111,78,game651
solved,9657803,2163289,9657716,287706,0,1875583,3145739,87,87,16422,game652
solved,2368,1088,2272,33,0,1055,1543,96,96,8,game653
solved,283,166,175,35,0,131,193,108,108,0,game654
unsolvable,2172102,744316,2172101,276679,0,467637,786433,31,0,3296,game655
solved,7777846,2456350,7777750,756924,0,1699426,3145739,96,96,13502,game656
solved,2198061,882555,2197962,147588,0,734967,786433,99,99,4647,game657
solved,112,94,19,45,0,49,53,93,93,0,game658
unsolvable,229074,88549,229073,28576,0,59973,98317,30,0,379,game659
unsolvable,1160965,423052,1160964,104888,0,318164,393241,36,0,1977,game66
solved,243,157,159,33,0,124,193,84,84,0,game660
solved,242,111,132,31,0,80,97,110,110,0,game661
solved,401,199,299,40,0,159,193,102,102,0,game662
solved,104733,44822,104648,17518,0,27304,49157,85,85,172,game663
solved,6282,3025,6188,348,0,2677,3079,94,94,19,game664
solved,1671,964,1590,76,0,888,1543,81,81,4,game665
unsolvable,21999,10840,21998,515,0,10325,12289,22,0,50,game666
unsolvable,306236,122343,306235,21756,0,100587,196613,28,0,500,game667
solved,20558,6574,20453,963,0,5611,6151,105,105,26,game668
unsolvable,45642,21699,45641,7194,0,14505,24593,42,0,56,game669
timed-out,28885562,9820620,28885525,2332272,0,7488348,12582917,72,37,60000,game67
solved,2073,1110,2002,256,0,854,1543,71,71,3,game670
solved,75744,11852,75662,1818,0,10034,12289,82,82,138,game671
unsolvable,4781,2735,4780,368,0,2367,3079,26,0,15,game672
solved,27679,7156,27601,117,0,7039,12289,78,78,50,game673
unsolvable,23735733,9392897,23735732,3658506,0,5734391,6291469,51,0,39853,game674
timed-out,39248146,10803021,39248114,2454521,0,8348500,12582917,59,32,60000,game675
solved,27598,8929,27511,2352,0,6577,12289,87,87,37,game676
solved,832175,310414,832042,95142,0,215272,393241,133,133,1121,game677
unsolvable,11,9,10,2,0,7,53,4,0,0,game678
solved,13777932,3384458,13777840,714257,0,2670201,3145739,92,92,22277,game679
unsolvable,965891,379909,965890,110173,0,269736,393241,34,0,1638,game68
solved,8156,4209,8060,333,0,3876,6151,96,96,24,game680
unsolvable,1316,590,1315,205,0,385,389,12,0,3,game681
solved,169,105,90,34,0,71,97,79,79,0,game682
solved,356,231,266,36,0,195,389,90,90,1,game683
unsolvable,2823231,984011,2823230,288539,0,695472,786433,39,0,4105,game684
unsolvable,11,8,10,0,0,8,53,3,0,0,game685
unsolvable,239439,112710,239438,12928,0,99782,196613,36,0,386,game686
solved,1799,980,1700,289,0,691,769,99,99,2,game687
unsolvable,8,6,7,0,0,6,53,2,0,0,game688
solved,2611,1387,2516,241,0,1146,1543,95,95,7,game689
solved,3364,1485,3271,501,0,984,1543,93,93,6,game69
unsolvable,46732,22095,46731,7697,0,14398,24593,23,0,56,game690
solved,70628,22760,70542,1692,0,21068,24593,86,86,87,game691
unsolvable,23221,11875,23220,513,0,11362,12289,17,0,43,game692
unsolvable,436477,148727,436476,43581,0,105146,196613,34,0,624,game693
solved,1034,506,948,65,0,441,769,86,86,3,game694
unsolvable,3,3,2,0,0,3,53,2,0,0,game695
solved,11165190,3482267,11165100,1340550,0,2141717,3145739,90,90,17400,game696
unsolvable,8397018,3099048,8397017,1278706,0,1820342,3145739,63,0,11846,game697
unsolvable,12076,6024,12075,1116,0,4908,6151,15,0,18,game698
timed-out,43658075,13547674,43658030,5689006,0,7858668,12582917,78,45,60000,game699
unsolvable,1448,986,1447,0,0,986,1543,13,0,3,game7
solved,532,282,447,57,0,225,389,85,85,0,game70
solved,38719,16962,38628,2654,0,14308,24593,91,91,57,game700
unsolvable,39058408,13345908,39058407,6102626,0,7243282,12582917,89,0,52675,game701
unsolvable,18,12,17,0,0,12,53,4,0,0,game702
unsolvable,46994,21035,46993,8273,0,12762,24593,14,0,94,game703
solved,97,92,9,38,0,54,97,88,88,0,game704
unsolvable,9535647,3688267,9535646,475707,0,3212560,6291469,57,0,18950,game705
unsolvable,60931,29658,60930,6092,0,23566,24593,25,0,81,game706
solved,88274,40089,88188,20827,0,19262,24593,86,86,88,game707
unsolvable,6968,3657,6967,770,0,2887,3079,18,0,9,game708
timed-out,39661673,12503372,39661654,4291831,0,8211541,12582917,35,19,60000,game709
unsolvable,1,1,0,0,0,1,53,0,0,0,game71
unsolvable,59170,24870,59169,2573,0,22297,24593,33,0,148,game710
unsolvable,4,4,3,1,0,3,53,3,0,0,game711
solved,213181,66216,213091,26951,0,39265,49157,90,90,288,game712
unsolvable,1077326,454396,1077325,121596,0,332800,393241,42,0,1954,game713
solved,2361,663,2264,41,0,622,769,97,97,3,game714
solved,368,180,276,70,0,110,193,92,92,0,game715
solved,214,141,132,32,0,109,193,82,82,1,game716
unsolvable,6491264,2018308,6491263,655048,0,1363260,1572869,46,0,11482,game717
unsolvable,54,33,53,1,0,32,53,6,0,0,game718
unsolvable,6,5,5,0,0,5,53,2,0,0,game719
solved,519,233,423,37,0,196,389,96,96,1,game72
unsolvable,13378313,5013509,13378312,3037356,0,1976153,3145739,71,0,16681,game720
unsolvable,597,383,596,26,0,357,389,9,0,1,game721
solved,94,76,25,19,0,57,97,69,69,0,game722
solved,447066,96099,446971,39,0,96060,98317,95,95,564,game723
unsolvable,1006464,354246,1006463,55037,0,299209,393241,20,0,1370,game724
solved,76178,24860,76088,633,0,24227,24593,90,90,99,game725
unsolvable,6279,3129,6278,670,0,2459,3079,15,0,10,game726
solved,11042,6003,10945,46,0,5957,6151,97,97,21,game727
unsolvable,438633,168050,438632,44678,0,123372,196613,31,0,548,game728
solved,17797,8180,17687,1263,0,6917,12289,110,110,22,game729
timed-out,46044272,15633053,46044244,5627461,0,10005592,12582917,50,28,60000,game73
unsolvable,116470,56284,116469,13046,0,43238,49157,34,0,172,game730
solved,164441,65062,164349,15611,0,49451,98317,92,92,214,game731
unsolvable,82,49,81,14,0,35,53,7,0,0,game732
solved,145,110,53,37,0,73,97,92,92,0,game733
solved,268,147,184,34,0,113,193,84,84,0,game734
timed-out,47773489,18266954,47773462,11680504,0,6586450,12582917,90,27,60000,game735
solved,13336,3572,13245,78,0,3494,6151,91,91,20,game736
solved,130,87,51,33,0,54,97,79,79,0,game737
unsolvable,55895,23039,55894,7217,0,15822,24593,18,0,85,game738
unsolvable,41791,18264,41790,3182,0,15082,24593,25,0,102,game739
unsolvable,444,287,443,57,0,230,389,11,0,0,game74
unsolvable,166667,68410,166666,23198,0,45212,49157,32,0,257,game740
solved,1333559,402259,1333439,12258,0,390001,393241,120,120,2264,game741
unsolvable,1389,785,1388,30,0,755,769,23,0,2,game742
solved,401,193,316,27,0,166,193,85,85,0,game743
solved,321,248,226,34,0,214,389,95,95,1,game744
solved,100,91,10,35,0,56,97,90,90,0,game745
solved,172,119,78,35,0,84,97,94,94,0,game746
solved,3533,1349,3442,566,0,783,1543,91,91,10,game747
solved,164931,77217,164823,19113,0,58104,98317,108,108,375,game748
unsolvable,1292726,484654,1292725,55492,0,429162,786433,21,0,2622,game749
unsolvable,64144,30044,64143,11609,0,18435,24593,33,0,66,game75
solved,958,226,812,45,0,181,193,146,146,2,game750
solved,382,248,296,53,0,195,389,86,86,0,game751
unsolvable,9559088,3332535,9559087,1046192,0,2286343,3145739,37,0,15534,game752
solved,326,147,244,22,0,125,193,82,82,0,game753
unsolvable,30818,10645,30817,500,0,10145,12289,15,0,48,game754
solved,11673,5382,11596,1635,0,3747,6151,77,77,17,game755
solved,16960,6096,16873,3043,0,3053,3079,87,87,16,game756
solved,21013771,6480975,21013683,1848461,0,4632514,6291469,88,88,31112,game757
unsolvable,4386,2572,4385,0,0,2572,3079,15,0,8,game758
solved,22841236,7193910,22841140,3381073,0,3812837,6291469,118,96,25337,game759
solved,5978,1681,5896,470,0,1211,1543,82,82,6,game76
solved,4132,2080,4034,40,0,2040,3079,98,98,6,game760
unsolvable,527647,185651,527646,39110,0,146541,196613,43,0,658,game761
solved,343,240,254,31,0,209,389,89,89,0,game762
unsolvable,1,1,0,0,0,1,53,0,0,0,game763
solved,346052,118269,345962,37536,0,80733,98317,90,90,397,game764
solved,17462689,6075516,17462595,3044723,0,3030793,3145739,94,94,19962,game765
solved,847400,271394,847310,88533,0,182861,196613,90,90,919,game766
unsolvable,1,1,0,0,0,1,53,0,0,0,game767
unsolvable,1,1,0,0,0,1,53,0,0,0,game768
solved,11403,2481,11311,1066,0,1415,1543,92,92,12,game769
solved,8451,1604,8355,88,0,1516,1543,96,96,9,game77
solved,128,91,46,26,0,65,97,82,82,0,game770
solved,1400,869,1320,33,0,836,1543,80,80,2,game771
solved,7555,2039,7466,27,0,2012,3079,89,89,9,game772
unsolvable,865,579,864,80,0,499,769,17,0,1,game773
unsolvable,1761,1036,1760,229,0,807,1543,11,0,2,game774
solved,88500,22543,88399,5891,0,16652,24593,101,101,108,game775
solved,162,122,68,29,0,93,97,94,94,0,game776
solved,18371,9351,18220,3081,0,6270,12289,151,151,29,game777
solved,470,144,381,30,0,114,193,89,89,1,game778
unsolvable,12208,5738,12207,422,0,5316,6151,18,0,28,game779
unsolvable,566050,268775,566049,82110,0,186665,196613,27,0,922,game78
timed-out,49764395,11112820,49764359,3404225,0,7708595,12582917,67,36,60000,game780
unsolvable,836,429,835,0,0,429,769,10,0,2,game781
unsolvable,1723,1047,1722,0,0,1047,1543,8,0,5,game782
solved,2199520,580292,2199425,155968,0,424324,786433,95,95,4721,game783
solved,184,107,83,29,0,78,97,101,101,1,game784
unsolvable,198536,63706,198535,12864,0,50842,98317,32,0,320,game785
solved,737,269,656,75,0,194,389,81,81,1,game786
unsolvable,22,16,21,0,0,16,53,5,0,0,game787
timed-out,48987202,18701610,48987161,12226125,0,6475485,12582917,99,41,60000,game788
unsolvable,15588959,5827847,15588958,2636103,0,3191744,6291469,78,0,24340,game789
unsolvable,380000,135878,379999,34821,0,101057,196613,38,0,612,game79
unsolvable,56,33,55,9,0,24,53,4,0,0,game790
solved,4682,2219,4597,206,0,2013,3079,85,85,9,game791
unsolvable,8571869,1969699,8571868,540602,0,1429097,1572869,59,0,12803,game792
solved,859,540,769,45,0,495,769,90,90,2,game793
timed-out,38140611,11803899,38140569,5126260,0,6677639,12582917,76,42,60000,game794
unsolvable,906045,298036,906044,88427,0,209609,393241,34,0,1481,game795
unsolvable,5162,2932,5161,717,0,2215,3079,25,0,10,game796
unsolvable,85,63,84,7,0,56,97,6,0,0,game797
unsolvable,8517435,3970029,8517434,2139852,0,1830177,3145739,90,0,12804,game798
unsolvable,154347,62707,154346,4939,0,57768,98317,36,0,344,game799
solved,171,105,81,35,0,70,97,90,90,0,game8
solved,258,111,147,26,0,85,97,111,111,0,game80
solved,2512,453,2401,35,0,418,769,111,111,7,game800
unsolvable,339,217,338,0,0,217,389,9,0,1,game801
solved,289,181,191,43,0,138,193,98,98,1,game802
unsolvable,13343,7104,13342,1041,0,6063,6151,20,0,41,game803
unsolvable,15,13,14,0,0,13,53,3,0,0,game804
unsolvable,147168,60356,147167,13557,0,46799,49157,37,0,252,game805
solved,200,140,109,55,0,85,97,91,91,0,game806
unsolvable,19143,8300,19142,148,0,8152,12289,17,0,40,game807
solved,4238931,1229790,4238849,42634,0,1187156,1572869,82,82,8840,game808
solved,539,371,449,160,0,211,389,90,90,1,game809
solved,111,87,25,27,0,60,97,86,86,0,game81
unsolvable,16,12,15,0,0,12,53,3,0,0,game810
unsolvable,9395,3666,9394,967,0,2699,3079,11,0,22,game811
unsolvable,303036,112890,303035,44457,0,68433,98317,33,0,491,game812
solved,132900,39315,132808,2559,0,36756,49157,92,92,218,game813
solved,5558,2402,5454,728,0,1674,3079,104,104,9,game814
solved,913,372,820,99,0,273,389,93,93,2,game815
solved,37390,13592,37296,3755,0,9837,12289,94,94,67,game816
unsolvable,629818,252049,629817,16426,0,235623,393241,28,0,1318,game817
unsolvable,1,1,0,0,0,1,53,0,0,0,game818
unsolvable,431,269,430,56,0,213,389,14,0,2,game819
solved,642980,171921,642865,61736,0,110185,196613,115,115,811,game82
unsolvable,6183,3246,6182,560,0,2686,3079,21,0,10,game820
solved,71970,30727,71883,7257,0,23470,24593,87,87,119,game821
unsolvable,37,28,36,6,0,22,53,8,0,0,game822
solved,108,99,30,35,0,64,97,78,78,0,game823
solved,1010,619,918,81,0,538,769,92,92,2,game824
unsolvable,980024,325161,980023,43597,0,281564,393241,27,0,1635,game825
unsolvable,5789,2556,5788,2,0,2554,3079,14,0,10,game826
unsolvable,63073,29542,63072,6370,0,23172,24593,31,0,104,game827
unsolvable,1119991,497397,1119990,186720,0,310677,393241,26,0,1779,game828
solved,333,106,228,24,0,82,97,105,105,0,game829
unsolvable,403891,140430,403890,28166,0,112264,196613,28,0,665,game83
unsolvable,90182,38779,90181,13332,0,25447,49157,18,0,156,game830
timed-out,36088175,10367108,36088140,3677659,0,6689449,12582917,67,35,60000,game831
solved,471,270,370,30,0,240,389,101,101,1,game832
unsolvable,392743,173571,392742,73595,0,99976,196613,44,0,620,game833
solved,2965,1186,2870,59,0,1127,1543,95,95,10,game834
unsolvable,13,9,12,1,0,8,53,4,0,0,game835
solved,6526,2047,6433,72,0,1975,3079,93,93,20,game836
solved,916,554,821,60,0,494,769,95,95,2,game837
solved,174,118,86,38,0,80,97,88,88,0,game838
unsolvable,515809,218913,515808,43928,0,174985,196613,30,0,968,game839
unsolvable,216,148,215,27,0,121,193,9,0,0,game84
timed-out,34628833,10414185,34628806,3193042,0,7221143,12582917,50,27,60000,game840
unsolvable,403029,147001,403028,8424,0,138577,196613,17,0,736,game841
solved,240,138,139,26,0,112,193,101,101,0,game842
unsolvable,3373932,1165752,3373931,177287,0,988465,1572869,29,0,6155,game843
solved,242,146,160,32,0,114,193,82,82,1,game844
solved,91328,32307,91238,8376,0,23931,24593,90,90,140,game845
solved,322842,99175,322756,20406,0,78769,98317,86,86,501,game846
solved,813116,262758,813032,44163,0,218595,393241,84,84,1312,game847
solved,20633825,5986978,20633736,794411,0,5192567,6291469,89,89,34817,game848
unsolvable,17474825,5971963,17474824,2222415,0,3749548,6291469,48,0,25420,game849
solved,122,89,35,37,0,52,53,87,87,0,game85
unsolvable,2330314,905092,2330313,339880,0,565212,786433,38,0,3630,game850
solved,5738,2166,5650,36,0,2130,3079,88,88,9,game851
solved,140,76,64,18,0,58,97,76,76,0,game852
solved,3013,1205,2927,365,0,840,1543,86,86,4,game853
unsolvable,10353,5363,10352,424,0,4939,6151,25,0,30,game854
solved,3837,1871,3746,42,0,1829,3079,91,91,13,game855
unsolvable,1158,619,1157,62,0,557,769,12,0,4,game856
solved,3881067,1570424,3880986,485145,0,1085279,1572869,81,81,6269,game857
solved,6230,3058,6137,427,0,2631,3079,93,93,11,game858
unsolvable,723343,262370,723342,64542,0,197828,393241,33,0,1236,game859
solved,790,347,686,55,0,292,389,104,104,1,game86
solved,863,232,771,63,0,169,193,92,92,2,game860
solved,159,100,69,44,0,56,97,90,90,0,game861
solved,374,232,282,81,0,151,193,92,92,1,game862
unsolvable,122719,43878,122718,7894,0,35984,49157,26,0,195,game863
unsolvable,84494,40110,84493,3616,0,36494,49157,33,0,156,game864
unsolvable,1,1,0,0,0,1,53,0,0,0,game865
solved,3616,1244,3532,173,0,1071,1543,84,84,5,game866
unsolvable,4044906,1343133,4044905,144526,0,1198607,1572869,43,0,7849,game867
unsolvable,1482,861,1481,183,0,678,769,14,0,2,game868
solved,1177,656,1077,70,0,586,769,100,100,2,game869
unsolvable,4,3,3,1,0,2,53,2,0,0,game87
solved,2541,1054,2451,181,0,873,1543,90,90,3,game870
solved,2020,1297,1936,191,0,1106,1543,84,84,5,game871
unsolvable,394,264,393,18,0,246,389,9,0,0,game872
solved,1323,842,1226,50,0,792,1543,97,97,4,game873
solved,227,121,133,41,0,80,97,94,94,0,game874
unsolvable,4,4,3,1,0,3,53,2,0,0,game875
unsolvable,536,376,535,12,0,364,389,17,0,1,game876
solved,20686,6407,20595,2510,0,3897,6151,91,91,28,game877
solved,170,103,73,43,0,60,97,97,97,0,game878
solved,811,313,727,50,0,263,389,84,84,2,game879
solved,173,138,77,34,0,104,193,96,96,0,game88
solved,5062,2418,4979,676,0,1742,3079,83,83,10,game880
unsolvable,1164,619,1163,1,0,618,769,12,0,3,game881
solved,26276733,5993839,26276640,94951,0,5898888,6291469,93,93,39415,game882
solved,5805,2276,5714,724,0,1552,3079,91,91,7,game883
unsolvable,28645,16204,28644,1692,0,14512,24593,32,0,55,game884
solved,2902,1503,2804,321,0,1182,1543,98,98,4,game885
solved,168,100,76,29,0,71,97,92,92,0,game886
unsolvable,326,181,325,45,0,136,193,10,0,0,game887
solved,100,83,17,31,0,52,53,83,83,0,game888
