Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
unsolvable,2,2,1,0,0,2,53,1,0,0,game511
solved,201,104,106,44,0,60,97,95,95,0,game512
solved,111,84,27,34,0,50,53,84,84,0,game513
solved,229,142,135,35,0,107,193,94,94,0,game514
solved,6419,2628,6334,644,0,1984,3079,85,85,9,game515
solved,1004,523,913,90,0,433,769,91,91,2,game516
unsolvable,8,8,7,0,0,8,53,3,0,0,game517
solved,279,189,189,51,0,138,193,90,90,0,game518
solved,1594,797,1457,171,0,626,769,137,137,3,game519
unsolvable,4,4,3,1,0,3,53,3,0,0,game52
solved,9546,3224,9447,1577,0,1647,3079,99,99,10,game520
solved,904957,316426,904877,89993,0,226433,393241,80,80,1808,game521
solved,478,310,388,118,0,192,193,90,90,0,game522
solved,100,77,23,26,0,51,53,77,77,0,game523
solved,71360,21511,71232,35,0,21476,24593,128,128,116,game524
solved,1184,700,1097,76,0,624,769,87,87,2,game525
solved,54200,20049,54112,3890,0,16159,24593,88,88,85,game526
solved,146,95,54,32,0,63,97,92,92,0,game527
solved,2966,1579,2870,76,0,1503,1543,96,96,5,game528
solved,85,76,9,31,0,45,53,76,76,0,game529
solved,14010,4094,13912,37,0,4057,6151,98,98,23,game53
solved,65108,27067,65026,968,0,26099,49157,82,82,135,game530
solved,97,77,20,30,0,47,53,77,77,0,game531
solved,3108,1228,3023,397,0,831,1543,85,85,4,game532
solved,133,108,41,44,0,64,97,92,92,0,game533
solved,114,73,41,24,0,49,53,73,73,0,game534
unsolvable,145105,54108,145104,1789,0,52319,98317,59,0,273,game535
solved,142815,56823,142727,9667,0,47156,49157,88,88,286,game536
unsolvable,401491,158228,401490,52037,0,106191,196613,53,0,1076,game537
unsolvable,388780,148180,388779,46745,0,101435,196613,37,0,675,game538
solved,788664,193438,788583,69745,0,123693,196613,81,81,1271,game539
unsolvable,13,9,12,0,0,9,53,2,0,0,game54
unsolvable,8721,3600,8720,1090,0,2510,3079,31,0,23,game540
solved,187,148,96,42,0,106,193,91,91,0,game541
unsolvable,481,306,480,84,0,222,389,14,0,1,game542
solved,2071,460,1978,42,0,418,769,93,93,5,game543
unsolvable,5,4,4,1,0,3,53,3,0,0,game544
solved,1721,878,1631,51,0,827,1543,90,90,5,game545
solved,548218,232165,548118,77431,0,154734,196613,100,100,1020,game546
solved,190,154,100,40,0,114,193,90,90,0,game547
solved,6767,2302,6666,119,0,2183,3079,101,101,16,game548
solved,18505,6304,18408,1031,0,5273,6151,97,97,35,game549
solved,630,377,540,96,0,281,389,90,90,1,game55
solved,59049,18016,58948,2905,0,15111,24593,101,101,1211,game550
solved,17594,9155,17497,3703,0,5452,6151,97,97,38,game551
solved,1864,819,1758,156,0,663,769,106,106,4,game552
unsolvable,206342,64786,206341,8024,0,56762,98317,58,0,437,game553
unsolvable,377,174,376,69,0,105,193,9,0,1,game554
solved,4351381,922239,4351286,83009,0,839230,1572869,95,95,9440,game555
unsolvable,3078347,1075502,3078346,490347,0,585155,786433,47,0,6123,game556
unsolvable,27,18,26,6,0,12,53,4,0,0,game557
solved,390,200,293,29,0,171,193,97,97,1,game558
unsolvable,68,44,67,28,0,16,53,6,0,0,game559
solved,123,75,48,26,0,49,53,75,75,0,game56
unsolvable,5063,2587,5062,319,0,2268,3079,31,0,10,game560
solved,96,68,28,21,0,47,53,68,68,0,game561
solved,491,297,408,76,0,221,389,83,83,0,game562
unsolvable,1,1,0,0,0,1,53,0,0,0,game563
solved,2092,1087,2005,74,0,1013,1543,87,87,5,game564
unsolvable,6141,3007,6140,1038,0,1969,3079,13,0,11,game565
solved,161440,59012,161350,7228,0,51784,98317,90,90,386,game566
solved,25601,8468,25491,51,0,8417,12289,110,110,37,game567
unsolvable,2,2,1,0,0,2,53,1,0,0,game568
unsolvable,78,53,77,24,0,29,53,9,0,0,game569
solved,141,112,51,38,0,74,97,90,90,0,game57
unsolvable,54,43,53,0,0,43,53,5,0,0,game570
solved,14753,6713,14666,680,0,6033,6151,87,87,27,game571
solved,2268,1412,2174,100,0,1312,1543,94,94,4,game572
unsolvable,14486,6457,14485,906,0,5551,6151,20,0,24,game573
unsolvable,11295496,3324081,11295495,1604354,0,1719727,3145739,62,0,20903,game574
solved,3603,1801,3505,987,0,814,1543,98,98,6,game575
solved,287928,143401,287842,56394,0,87007,98317,86,86,732,game576
unsolvable,213,131,212,48,0,83,97,6,0,1,game577
solved,269,139,172,28,0,111,193,97,97,0,game578
unsolvable,917,588,916,110,0,478,769,16,0,2,game579
solved,18977,5601,18886,28,0,5573,6151,91,91,31,game58
solved,248,176,151,29,0,147,193,97,97,0,game580
solved,118,76,42,22,0,54,97,76,76,0,game581
unsolvable,1244,641,1243,16,0,625,769,8,0,3,game582
unsolvable,1,1,0,0,0,1,53,0,0,0,game583
solved,841,402,753,56,0,346,389,88,88,1,game584
solved,571013,197553,570918,53732,0,143821,196613,95,95,1168,game585
solved,792,194,695,38,0,156,193,97,97,1,game586
solved,97,67,30,25,0,42,53,67,67,0,game587
solved,5494,2871,5387,236,0,2635,3079,107,107,15,game588
solved,205,103,116,34,0,69,97,89,89,0,game589
solved,757,475,670,37,0,438,769,87,87,2,game59
solved,80344,26503,80239,1714,0,24789,49157,105,105,135,game590
solved,140,99,51,32,0,67,97,89,89,0,game591
solved,580,160,487,35,0,125,193,93,93,0,game592
unsolvable,2813,1455,2812,292,0,1163,1543,15,0,4,game593
solved,100,75,25,28,0,47,53,75,75,0,game594
solved,155916,44198,155826,3227,0,40971,49157,90,90,228,game595
solved,98,81,17,27,0,54,97,81,81,0,game596
solved,119,91,28,34,0,57,97,91,91,0,game597
unsolvable,6,6,5,1,0,5,53,4,0,0,game598
solved,204,97,116,30,0,67,97,88,88,0,game599
solved,2314,1149,2224,505,0,644,769,90,90,3,game6
solved,669,267,574,74,0,193,193,95,95,1,game60
solved,15819,6606,15720,1315,0,5291,6151,99,99,26,game600
solved,730,438,647,89,0,349,389,83,83,2,game601
solved,8488,3257,8396,694,0,2563,3079,92,92,10,game602
unsolvable,3,3,2,0,0,3,53,1,0,0,game603
solved,3131,996,3042,38,0,958,1543,89,89,4,game604
unsolvable,5932,3179,5931,926,0,2253,3079,28,0,9,game605
solved,147,90,70,29,0,61,97,77,77,0,game606
solved,4627,1010,4540,218,0,792,1543,87,87,5,game607
solved,767,248,675,32,0,216,389,92,92,0,game608
solved,393,133,305,26,0,107,193,88,88,0,game609
solved,3071,372,2963,30,0,342,389,108,108,2,game61
solved,157,85,72,31,0,54,97,85,85,0,game610
solved,378026,170414,377950,66447,0,103967,196613,76,76,590,game611
unsolvable,3169,1729,3168,541,0,1188,1543,15,0,4,game612
solved,213,97,126,32,0,65,97,87,87,0,game613
unsolvable,4834,2626,4833,896,0,1730,3079,18,0,8,game614
solved,45443,12250,45338,5485,0,6765,12289,105,105,54,game615
solved,135,81,54,28,0,53,53,81,81,0,game616
solved,114,80,34,24,0,56,97,80,80,0,game617
solved,4622,1510,4524,38,0,1472,1543,98,98,6,game618
solved,1534,819,1449,126,0,693,769,85,85,2,game619
solved,11935,6624,11845,2729,0,3895,6151,90,90,17,game62
solved,673,426,572,42,0,384,389,101,101,1,game620
solved,61346,23672,61252,6582,0,17090,24593,94,94,93,game621
solved,377975,144872,377880,77750,0,67122,98317,95,95,446,game622
solved,996,410,912,52,0,358,389,84,84,2,game623
solved,95,84,11,35,0,49,53,84,84,0,game624
solved,126,71,55,28,0,43,53,71,71,0,game625
solved,14980,5255,14890,1249,0,4006,6151,90,90,20,game626
unsolvable,1062,565,1061,98,0,467,769,13,0,1,game627
unsolvable,422,223,421,32,0,191,193,10,0,0,game628
unsolvable,157572,73324,157571,7531,0,65793,98317,41,0,315,game629
unsolvable,8864100,3264164,8864099,1953679,0,1310485,1572869,92,0,16258,game63
unsolvable,61,40,60,0,0,40,53,7,0,0,game630
solved,919687,491873,919584,380627,0,111246,196613,103,103,1181,game631
unsolvable,1,1,0,0,0,1,53,0,0,0,game632
unsolvable,35993,12708,35992,4920,0,7788,12289,30,0,77,game633
unsolvable,11353,5412,11352,2659,0,2753,3079,15,0,20,game634
solved,16659,8006,16575,1167,0,6839,12289,84,84,49,game635
solved,10116,5392,10028,183,0,5209,6151,88,88,32,game636
solved,870,409,766,89,0,320,389,104,104,2,game637
solved,19797,7196,19713,465,0,6731,12289,84,84,47,game638
unsolvable,125103,53105,125102,9752,0,43353,49157,39,0,311,game639
unsolvable,9849,4496,9848,50,0,4446,6151,23,0,19,game64
solved,15293,2467,15210,39,0,2428,3079,83,83,22,game640
unsolvable,2501,1361,2500,246,0,1115,1543,15,0,4,game641
unsolvable,3374,1725,3373,498,0,1227,1543,13,0,5,game642
unsolvable,50,38,49,8,0,30,53,5,0,0,game643
unsolvable,13,12,12,3,0,9,53,11,0,0,game644
solved,3773,1732,3684,563,0,1169,1543,89,89,7,game645
unsolvable,32,22,31,0,0,22,53,4,0,0,game646
solved,111,90,33,29,0,61,97,78,78,0,game647
solved,438,139,354,40,0,99,193,84,84,0,game648
unsolvable,53,41,52,2,0,39,53,7,0,0,game649
solved,314,107,212,36,0,71,97,102,102,0,game65
solved,175901,78254,175825,4581,0,73673,98317,76,76,333,game650
unsolvable,30,24,29,0,0,24,53,5,0,0,game651
solved,50814,21063,50721,6542,0,14521,24593,93,93,62,game652
unsolvable,999325,467274,999324,153505,0,313769,393241,49,0,1727,game653
unsolvable,20,16,19,0,0,16,53,3,0,0,game654
unsolvable,128,80,127,21,0,59,97,7,0,0,game655
unsolvable,126255,55482,126254,28095,0,27387,49157,45,0,244,game656
solved,252,140,173,33,0,107,193,79,79,0,game657
solved,2080,818,1996,26,0,792,1543,84,84,8,game658
solved,203,104,114,31,0,73,97,89,89,0,game659
unsolvable,168493,81574,168492,27846,0,53728,98317,44,0,445,game66
solved,307,179,231,25,0,154,193,76,76,0,game660
solved,1029189,393602,1029104,162087,0,231515,393241,92,85,1613,game661
solved,3547,1051,3466,112,0,939,1543,81,81,4,game662
solved,5541,2606,5459,774,0,1832,3079,82,82,6,game663
unsolvable,851,475,850,53,0,422,769,17,0,1,game664
solved,161760,64078,161666,41,0,64037,98317,94,94,328,game665
unsolvable,64,36,63,9,0,27,53,4,0,0,game666
unsolvable,5123378,1639915,5123377,225280,0,1414635,1572869,92,0,13227,game667
solved,363,152,286,24,0,128,193,77,77,0,game668
solved,5062,798,4954,28,0,770,1543,108,108,6,game669
solved,146,95,60,33,0,62,97,86,86,0,game67
solved,443,168,362,31,0,137,193,81,81,0,game670
unsolvable,28389285,10404386,28389284,4706308,0,5698078,6291469,91,0,59659,game671
unsolvable,2,2,1,0,0,2,53,1,0,0,game672
unsolvable,875,373,874,84,0,289,389,15,0,3,game673
solved,204,103,102,34,0,69,97,102,102,1,game674
unsolvable,4617156,1475673,4617155,308874,0,1166799,1572869,39,0,10745,game675
unsolvable,78,53,77,13,0,40,53,10,0,0,game676
unsolvable,56675,24313,56674,7731,0,16582,24593,42,0,101,game677
unsolvable,35540,16644,35539,4529,0,12115,12289,29,0,66,game678
solved,162915,55856,162836,640,0,55216,98317,79,79,306,game679
solved,188,95,99,29,0,66,97,89,89,0,game68
solved,223,141,132,42,0,99,193,91,91,0,game680
solved,2300,1001,2213,48,0,953,1543,87,87,3,game681
solved,4993,2417,4898,199,0,2218,3079,95,95,8,game682
solved,518,270,433,70,0,200,389,85,85,0,game683
solved,975,425,870,37,0,388,389,105,105,1,game684
solved,121,81,40,33,0,48,53,81,81,0,game685
solved,1006,274,915,103,0,171,193,91,91,1,game686
solved,653,185,542,32,0,153,193,111,111,1,game687
solved,237,112,152,47,0,65,97,85,85,0,game688
solved,799,351,712,32,0,319,389,87,87,1,game689
solved,138,101,48,37,0,64,97,90,90,0,game69
unsolvable,599944,260512,599943,90944,0,169568,196613,43,0,1128,game690
solved,299,180,219,51,0,129,193,80,80,1,game691
solved,1778,830,1687,154,0,676,769,91,91,4,game692
solved,7297,2660,7209,33,0,2627,3079,88,88,17,game693
unsolvable,3,3,2,0,0,3,53,1,0,0,game694
solved,111,87,25,28,0,59,97,86,86,0,game695
unsolvable,44490,19114,44489,3,0,19111,24593,20,0,129,game696
solved,1223,612,1127,49,0,563,769,96,96,4,game697
unsolvable,3332,1725,3331,704,0,1021,1543,16,0,7,game698
unsolvable,5660,2865,5659,907,0,1958,3079,25,0,12,game699
unsolvable,3954,1679,3953,516,0,1163,1543,10,0,9,game7
unsolvable,65,52,64,6,0,46,53,5,0,0,game70
unsolvable,254,174,253,27,0,147,193,10,0,0,game700
solved,14652,6861,14560,1955,0,4906,6151,92,92,25,game701
unsolvable,4,4,3,0,0,4,53,2,0,0,game702
solved,4607846,1459563,4607753,461641,0,997922,1572869,93,93,9871,game703
solved,153,100,57,38,0,62,97,96,96,0,game704
solved,11521,6223,11435,1356,0,4867,6151,86,86,22,game705
solved,270,122,192,32,0,90,97,78,78,0,game706
unsolvable,40,28,39,5,0,23,53,6,0,0,game707
unsolvable,1764642,580853,1764641,166672,0,414181,786433,60,0,3669,game708
solved,144,85,59,29,0,56,97,85,85,0,game709
unsolvable,209396,77941,209395,16989,0,60952,98317,55,0,441,game71
unsolvable,8719447,3650396,8719446,2318001,0,1332395,1572869,54,0,16684,game710
solved,122,88,37,30,0,58,97,85,85,0,game711
solved,21668,11396,21585,4612,0,6784,12289,83,83,33,game712
solved,184,136,95,39,0,97,97,89,89,0,game713
unsolvable,1804,1125,1803,634,0,491,769,43,0,2,game714
unsolvable,53,33,52,0,0,33,53,5,0,0,game715
solved,199,144,102,39,0,105,193,97,97,1,game716
solved,598,338,514,126,0,212,389,84,84,1,game717
solved,107,98,16,39,0,59,97,91,91,0,game718
solved,9687,2103,9604,51,0,2052,3079,85,83,11,game719
unsolvable,28,18,27,0,0,18,53,4,0,0,game72
solved,270,161,191,31,0,130,193,79,79,0,game720
unsolvable,461,278,460,22,0,256,389,13,0,1,game721
unsolvable,352,234,351,52,0,182,193,9,0,1,game722
solved,126,84,44,38,0,46,53,82,82,0,game723
solved,985,190,909,31,0,159,193,76,76,1,game724
unsolvable,5,5,4,0,0,5,53,2,0,0,game725
unsolvable,191,117,190,24,0,93,97,10,0,0,game726
solved,31200,12704,31107,426,0,12278,12289,93,93,64,game727
unsolvable,30675,15651,30674,4982,0,10669,12289,25,0,53,game728
solved,9509,3305,9434,34,0,3271,6151,75,75,15,game729
solved,166,120,85,35,0,85,97,81,81,0,game73
unsolvable,1664,900,1663,108,0,792,1543,17,0,3,game730
solved,19263,8417,19172,719,0,7698,12289,91,91,35,game731
unsolvable,575,379,574,37,0,342,389,30,0,1,game732
solved,295,145,198,36,0,109,193,97,97,1,game733
solved,104,81,25,32,0,49,53,79,79,0,game734
solved,153,76,77,26,0,50,53,76,76,0,game735
unsolvable,29,25,28,0,0,25,53,4,0,0,game736
solved,116,84,32,32,0,52,53,84,84,0,game737
solved,115,91,24,35,0,56,97,91,91,0,game738
solved,816,586,736,164,0,422,769,80,80,2,game739
solved,295017,84251,294930,40299,0,43952,49157,91,87,491,game74
unsolvable,35833,15475,35832,3108,0,12367,24593,40,0,65,game740
unsolvable,252,134,251,41,0,93,97,8,0,0,game741
solved,3268,1304,3184,122,0,1182,1543,84,84,7,game742
unsolvable,20856,10237,20855,2480,0,7757,12289,31,0,34,game743
solved,209,92,127,30,0,62,97,82,82,0,game744
unsolvable,733300,268646,733299,94034,0,174612,196613,58,0,1513,game745
solved,1907,749,1807,73,0,676,769,100,100,6,game746
solved,271,147,200,26,0,121,193,71,71,0,game747
solved,1172,647,1078,214,0,433,769,94,94,2,game748
solved,15531,5230,15445,854,0,4376,6151,86,86,22,game749
solved,30531,14086,30435,5156,0,8930,12289,96,96,42,game75
solved,312,157,232,25,0,132,193,80,80,0,game750
unsolvable,3,3,2,0,0,3,53,1,0,0,game751
unsolvable,490917,192921,490916,41186,0,151735,196613,41,0,1217,game752
solved,165,130,66,46,0,84,97,99,99,0,game753
unsolvable,629,427,628,0,0,427,769,12,0,2,game754
solved,477,325,381,40,0,285,389,96,96,1,game755
unsolvable,93,55,92,0,0,55,97,4,0,0,game756
unsolvable,149,100,148,16,0,84,97,10,0,0,game757
solved,151695,68513,151609,25706,0,42807,49157,86,86,261,game758
unsolvable,19567,10158,19566,1457,0,8701,12289,23,0,43,game759
solved,151,85,66,26,0,59,97,85,85,0,game76
solved,155,101,64,39,0,62,97,91,91,0,game760
solved,50738,11130,50651,30,0,11100,12289,87,87,66,game761
unsolvable,2980,1683,2979,758,0,925,1543,13,0,3,game762
unsolvable,4544,1956,4543,285,0,1671,3079,14,0,10,game763
solved,179,126,99,29,0,97,97,80,80,0,game764
unsolvable,10,8,9,0,0,8,53,4,0,0,game765
solved,1509353,467167,1509255,54859,0,412308,786433,98,98,3290,game766
unsolvable,1,1,0,0,0,1,53,0,0,0,game767
solved,483,238,375,46,0,192,193,108,108,2,game768
solved,671,207,563,30,0,177,193,108,108,0,game769
solved,592,311,514,59,0,252,389,78,78,1,game77
solved,538,145,449,39,0,106,193,89,89,0,game770
solved,185,130,86,38,0,92,97,99,99,0,game771
solved,2984,1477,2902,25,0,1452,1543,82,82,4,game772
solved,21736,5132,21639,43,0,5089,6151,97,97,29,game773
solved,210,98,117,26,0,72,97,93,93,0,game774
unsolvable,2475,1351,2474,0,0,1351,1543,10,0,7,game775
solved,27956,8279,27862,1134,0,7145,12289,94,94,44,game776
solved,516,244,428,49,0,195,389,88,88,0,game777
solved,196,138,101,27,0,111,193,95,95,0,game778
solved,33676,16249,33585,2243,0,14006,24593,91,91,65,game779
solved,750,290,664,139,0,151,193,86,86,0,game78
solved,13392,2428,13320,25,0,2403,3079,72,72,17,game780
solved,144,97,56,27,0,70,97,88,88,0,game781
solved,161,87,74,32,0,55,97,87,87,0,game782
unsolvable,73587,35002,73586,12432,0,22570,24593,31,0,105,game783
unsolvable,35,21,34,6,0,15,53,4,0,0,game784
unsolvable,376734,154233,376733,46991,0,107242,196613,40,0,710,game785
unsolvable,39,21,38,0,0,21,53,3,0,0,game786
solved,542,227,407,28,0,199,389,135,135,1,game787
solved,549,287,457,76,0,211,389,92,92,0,game788
solved,391,224,291,54,0,170,193,100,100,1,game789
solved,71621,29051,71538,12195,0,16856,24593,83,83,84,game79
solved,1003949,434006,1003857,186236,0,247770,393241,92,92,1829,game790
solved,12476,3633,12372,40,0,3593,6151,104,104,31,game791
solved,126,94,37,20,0,74,97,89,89,0,game792
solved,1893,852,1809,120,0,732,769,84,84,4,game793
solved,158,101,72,30,0,71,97,86,86,0,game794
solved,164,88,76,35,0,53,53,88,88,0,game795
solved,149495,30769,149417,3115,0,27654,49157,87,78,257,game796
solved,1811,539,1724,43,0,496,769,87,87,2,game797
solved,211,101,114,34,0,67,97,97,97,0,game798
solved,141,102,60,27,0,75,97,81,81,0,game799
unsolvable,20638,11289,20637,5295,0,5994,6151,25,0,27,game8
solved,108,85,23,38,0,47,53,85,85,0,game80
unsolvable,1974,1185,1973,206,0,979,1543,18,0,5,game800
unsolvable,1,1,0,0,0,1,53,0,0,0,game801
solved,139,87,60,33,0,54,97,79,79,0,game802
solved,18385,9405,18298,3906,0,5499,6151,87,87,23,game803
solved,780,508,697,200,0,308,389,83,83,1,game804
solved,546,276,440,31,0,245,389,106,106,2,game805
solved,291,181,205,36,0,145,193,86,86,0,game806
solved,913,522,830,90,0,432,769,83,83,1,game807
unsolvable,23,18,22,0,0,18,53,7,0,0,game808
unsolvable,3,3,2,0,0,3,53,1,0,0,game809
unsolvable,30626,16168,30625,2224,0,13944,24593,37,0,63,game81
unsolvable,29342,15214,29341,6618,0,8596,12289,28,0,44,game810
unsolvable,881,537,880,109,0,428,769,11,0,4,game811
solved,163,101,73,34,0,67,97,90,90,0,game812
solved,389,205,293,31,0,174,193,96,96,0,game813
unsolvable,7692,4432,7691,589,0,3843,6151,37,0,13,game814
solved,4489612,1645373,4489525,1039797,0,605576,786433,87,87,8540,game815
unsolvable,22,17,21,1,0,16,53,6,0,0,game816
solved,551,164,464,42,0,122,193,87,87,1,game817
solved,1922,466,1826,130,0,336,389,96,96,2,game818
unsolvable,2599,1077,2598,0,0,1077,1543,9,0,8,game819
solved,1654,880,1569,104,0,776,1543,85,85,5,game82
solved,312,109,204,27,0,82,97,108,108,0,game820
solved,244,108,158,40,0,68,97,86,86,0,game821
solved,3878388,1071295,3878304,240004,0,831291,1572869,90,84,8152,game822
solved,12232,4439,12133,460,0,3979,6151,99,99,33,game823
solved,740,236,658,27,0,209,389,82,82,1,game824
solved,486,250,389,35,0,215,389,97,97,1,game825
solved,358575,34874,358477,131,0,34743,49157,329,98,484,game826
unsolvable,35,21,34,6,0,15,53,4,0,0,game827
solved,22021,11838,21919,1888,0,9950,12289,102,102,39,game828
solved,100,81,20,28,0,53,53,80,80,0,game829
unsolvable,2242,990,2241,116,0,874,1543,13,0,4,game83
solved,57122,25319,57035,14220,0,11099,12289,87,87,64,game830
solved,87459,37627,87369,16342,0,21285,24593,90,90,131,game831
solved,520,204,429,37,0,167,193,91,91,1,game832
unsolvable,4528,2351,4527,614,0,1737,3079,15,0,8,game833
solved,285,134,186,39,0,95,97,99,99,0,game834
solved,17708,4993,17618,1169,0,3824,6151,90,90,21,game835
unsolvable,191,138,190,52,0,86,97,11,0,0,game836
unsolvable,5330942,1768025,5330941,357674,0,1410351,1572869,70,0,12940,game837
solved,91989,18003,91879,1662,0,16341,24593,110,110,146,game838
unsolvable,130663,57700,130662,26778,0,30922,49157,33,0,226,game839
solved,91945,34929,91861,11670,0,23259,24593,84,84,184,game84
solved,12951,3673,12864,33,0,3640,6151,87,87,30,game840
solved,223844,92555,223769,41406,0,51149,98317,75,75,486,game841
solved,255,115,152,33,0,82,97,103,103,0,game842
unsolvable,1010,591,1009,0,0,591,769,13,0,3,game843
unsolvable,463,300,462,114,0,186,193,13,0,1,game844
unsolvable,1,1,0,0,0,1,53,0,0,0,game845
unsolvable,3,3,2,0,0,3,53,1,0,0,game846
unsolvable,5193041,1876311,5193040,556335,0,1319976,1572869,45,0,13054,game847
solved,767,179,636,29,0,150,193,131,131,2,game848
solved,139,98,47,26,0,72,97,92,92,0,game849
solved,55587,23022,55495,3944,0,19078,24593,92,92,100,game85
unsolvable,1546,758,1545,88,0,670,769,13,0,2,game850
solved,263,110,176,28,0,82,97,87,87,0,game851
solved,160467,47550,160378,12341,0,35209,49157,89,89,213,game852
solved,9404,3524,9304,34,0,3490,6151,100,100,13,game853
solved,1382751,616646,1382634,404368,0,212278,393241,117,117,2417,game854
solved,181,111,98,26,0,85,97,83,83,0,game855
unsolvable,1,1,0,0,0,1,53,0,0,0,game856
solved,575,134,497,27,0,107,193,78,78,1,game857
unsolvable,8,6,7,0,0,6,53,2,0,0,game858
solved,74918,23092,74823,8050,0,15042,24593,102,95,127,game859
unsolvable,9818,4181,9817,13,0,4168,6151,18,0,19,game86
unsolvable,3,3,2,0,0,3,53,1,0,0,game860
unsolvable,32,26,31,6,0,20,53,6,0,0,game861
unsolvable,140,71,139,9,0,62,97,15,0,0,game862
unsolvable,199531,100977,199530,36824,0,64153,98317,39,0,449,game863
unsolvable,50,38,49,0,0,38,53,5,0,0,game864
solved,2492,1020,2398,580,0,440,769,94,94,6,game865
solved,15052,5298,14947,34,0,5264,6151,105,105,37,game866
unsolvable,47898,22039,47897,10039,0,12000,12289,18,0,100,game867
unsolvable,13864,6790,13863,576,0,6214,12289,20,0,45,game868
solved,1288279,457006,1288189,229520,0,227486,393241,90,90,2717,game869
solved,997,279,906,59,0,220,389,91,91,2,game87
unsolvable,3,3,2,0,0,3,53,1,0,0,game870
solved,5895,1214,5815,33,0,1181,1543,80,80,11,game871
solved,143,89,59,33,0,56,97,84,84,0,game872
solved,13193,4824,13105,153,0,4671,6151,88,88,20,game873
solved,3534,1286,3434,43,0,1243,1543,100,100,5,game874
solved,88505,27828,88409,858,0,26970,49157,96,96,210,game875
unsolvable,362,200,361,52,0,148,193,7,0,0,game876
solved,2156,1252,2055,53,0,1199,1543,101,101,5,game877
solved,458,117,370,34,0,83,97,88,88,0,game878
unsolvable,1540,810,1539,428,0,382,389,12,0,2,game879
unsolvable,153,131,152,0,0,131,193,7,0,0,game88
solved,4557,858,4477,187,0,671,769,80,80,4,game880
unsolvable,66826,32418,66825,6813,0,25605,49157,35,0,122,game881
unsolvable,1,1,0,0,0,1,53,0,0,0,game882
unsolvable,9,9,8,0,0,9,53,3,0,0,game883
unsolvable,235775,115229,235774,74401,0,40828,49157,30,0,278,game884
solved,1310,813,1220,437,0,376,389,90,90,4,game885
solved,9236,2611,9141,89,0,2522,3079,95,95,14,game886
solved,1588,884,1501,93,0,791,1543,87,87,3,game887
solved,198,105,113,34,0,71,97,85,85,0,game888
unsolvable,3761,1431,3760,344,0,1087,1543,9,0,6,game889
unsolvable,31,25,30,6,0,19,53,6,0,0,game89
solved,173,98,83,35,0,63,97,90,90,0,game890
unsolvable,10,10,9,1,0,9,53,5,0,0,game891
solved,447,278,362,95,0,183,193,85,85,1,game892
solved,282,209,185,43,0,166,193,97,97,0,game893
unsolvable,119360,45416,119359,12549,0,32867,49157,22,0,222,game894
solved,1411,736,1312,339,0,397,769,99,99,5,game895
solved,10325,5300,10231,251,0,5049,6151,94,94,22,game896
solved,721,176,637,29,0,147,193,84,84,1,game897
solved,1356,364,1265,59,0,305,389,91,91,2,game898
solved,114688,33511,114606,20879,0,12632,24593,82,82,172,game899
unsolvable,43,31,42,8,0,23,53,4,0,0,game9
unsolvable,2644,1219,2643,259,0,960,1543,14,0,6,game90
unsolvable,4662,2170,4661,688,0,1482,1543,21,0,14,game900
unsolvable,59,35,58,0,0,35,53,5,0,0,game901
unsolvable,756,376,755,8,0,368,389,17,0,2,game902
unsolvable,92662,37722,92661,13351,0,24371,24593,26,0,185,game903
solved,441,220,348,26,0,194,389,93,93,1,game904
solved,173,122,85,38,0,84,97,88,88,0,game905
solved,214,113,120,30,0,83,97,94,94,0,game906
solved,241045,67494,240951,7142,0,60352,98317,94,94,1206,game907
solved,4340,1967,4215,592,0,1375,1543,125,125,6,game908
solved,118,83,35,32,0,51,53,83,83,0,game909
solved,24253,7957,24167,1475,0,6482,12289,86,86,32,game91
solved,609,286,502,38,0,248,389,107,107,0,game910
solved,14962,5120,14852,2789,0,2331,3079,110,110,16,game911
solved,1106,506,1011,43,0,463,769,95,95,2,game912
solved,132,99,43,30,0,69,97,89,89,0,game913
solved,503164,175994,503083,22608,0,153386,196613,81,81,1052,game914
solved,234,101,140,32,0,69,97,94,94,0,game915
solved,1135,229,1034,56,0,173,193,101,101,2,game916
solved,17917,5787,17820,39,0,5748,6151,97,97,26,game917
solved,4093,2020,4002,641,0,1379,1543,91,91,7,game918
unsolvable,687,546,686,63,0,483,769,20,0,1,game919
unsolvable,2829531,708086,2829530,50123,0,657963,786433,62,0,6701,game92
unsolvable,836091,264045,836090,28105,0,235940,393241,50,0,2170,game920
solved,1443,754,1351,58,0,696,769,92,92,2,game921
timed-out,26318472,5762908,26318426,386128,0,5376780,6291469,72,46,60000,game922
solved,1758,559,1667,30,0,529,769,91,91,6,game923
solved,150,97,58,35,0,62,97,92,92,0,game924
solved,24112,5857,24020,2277,0,3580,6151,92,92,29,game925
unsolvable,3661,1582,3660,430,0,1152,1543,30,0,5,game926
unsolvable,12129,7501,12128,1342,0,6159,12289,22,0,25,game927
solved,1828,1008,1726,251,0,757,769,102,102,7,game928
unsolvable,53,32,52,9,0,23,53,6,0,0,game929
solved,695,352,593,105,0,247,389,102,102,1,game93
solved,3306,717,3209,148,0,569,769,97,97,4,game930
unsolvable,403,270,402,19,0,251,389,16,0,0,game931
