Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,188,104,87,34,0,70,97,101,101,0,game876
solved,3698,1173,3614,123,0,1050,1543,84,84,5,game877
solved,311,229,203,34,0,195,389,108,108,0,game878
solved,223,177,139,81,0,96,97,84,84,0,game879
unsolvable,30328,15861,30327,6129,0,9732,12289,24,0,39,game88
solved,2345,988,2250,97,0,891,1543,95,95,3,game880
solved,1591749,583355,1591666,238616,0,344739,393241,83,83,2306,game881
unsolvable,27,21,26,2,0,19,53,8,0,0,game882
unsolvable,10009939,3392457,10009938,815324,0,2577133,3145739,48,0,13662,game883
unsolvable,1748,1249,1747,163,0,1086,1543,17,0,3,game884
solved,1918,1140,1826,193,0,947,1543,92,92,3,game885
solved,180,130,87,40,0,90,97,93,93,0,game886
unsolvable,1842,1000,1841,400,0,600,769,10,0,2,game887
unsolvable,1479722,503804,1479721,107156,0,396648,786433,20,0,1934,game888
solved,155703,60506,155614,18289,0,42217,49157,89,89,199,game889
solved,1889,1031,1788,229,0,802,1543,101,101,3,game89
unsolvable,1548,723,1547,0,0,723,769,10,0,2,game890
solved,135436,45918,135347,6206,0,39712,49157,92,89,172,game891
solved,131,111,37,44,0,67,97,94,94,0,game892
unsolvable,13455,7407,13454,472,0,6935,12289,17,0,24,game893
solved,18575,6289,18470,2607,0,3682,6151,105,105,20,game894
solved,205,166,112,45,0,121,193,93,93,0,game895
timed-out,42502327,7990799,42502287,141373,0,7849426,12582917,135,40,60000,game896
solved,96,87,12,36,0,51,53,84,84,0,game897
unsolvable,2371458,965447,2371457,344491,0,620956,786433,26,0,4494,game898
solved,283129,98674,283036,13210,0,85464,98317,93,93,356,game899
unsolvable,428145,205730,428144,81985,0,123745,196613,31,0,508,game9
solved,83749,25840,83662,1379,0,24461,24593,87,87,106,game90
solved,16809,4901,16715,33,0,4868,6151,94,94,20,game900
solved,87,85,2,38,0,47,53,85,85,0,game901
solved,81542,12960,81452,616,0,12344,24593,90,90,83,game902
solved,118,91,28,28,0,63,97,90,90,0,game903
solved,156,94,73,27,0,67,97,83,83,0,game904
unsolvable,10635926,3867801,10635925,1262023,0,2605778,3145739,68,0,14699,game905
solved,175,116,72,28,0,88,97,103,103,0,game906
unsolvable,1245198,517909,1245197,129860,0,388049,393241,34,0,1917,game907
unsolvable,3860,1843,3859,47,0,1796,3079,25,0,7,game908
unsolvable,4,4,3,0,0,4,53,2,0,0,game909
unsolvable,134,90,133,10,0,80,97,8,0,0,game91
unsolvable,6,6,5,2,0,4,53,4,0,0,game910
solved,142,88,54,41,0,47,53,88,88,0,game911
solved,1985134,624424,1985045,107454,0,516970,786433,89,89,2402,game912
solved,144,99,52,34,0,65,97,92,92,0,game913
unsolvable,1,1,0,0,0,1,53,0,0,0,game914
solved,155505,44432,155417,11073,0,33359,49157,88,88,186,game915
unsolvable,107701,50739,107700,18784,0,31955,49157,21,0,146,game916
unsolvable,9384850,3541316,9384849,1122873,0,2418443,3145739,91,0,14789,game917
unsolvable,1418860,534123,1418859,53314,0,480809,786433,22,0,2353,game918
solved,432053,156038,431961,32662,0,123376,196613,96,92,515,game919
solved,255,121,164,40,0,81,97,91,91,0,game92
solved,60649,11625,60561,3450,0,8175,12289,88,88,56,game920
solved,13524,4541,13431,2537,0,2004,3079,93,93,11,game921
solved,1504918,511313,1504829,177816,0,333497,393241,89,89,1713,game922
solved,197230,80460,197130,22757,0,57703,98317,100,100,281,game923
solved,10338,4966,10250,574,0,4392,6151,88,88,18,game924
unsolvable,5,5,4,0,0,5,53,2,0,0,game925
solved,302284,112692,302189,20711,0,91981,98317,95,95,377,game926
solved,524232,164868,524138,20088,0,144780,196613,94,94,707,game927
unsolvable,5,5,4,1,0,4,53,4,0,0,game928
solved,2597358,622893,2597245,116515,0,506378,786433,113,113,3090,game929
solved,44567,18891,44478,10728,0,8163,12289,89,89,46,game93
solved,4085413,1361222,4085281,532643,0,828579,1572869,132,132,7089,game930
solved,154,76,79,26,0,50,53,75,75,0,game931
solved,32664,9428,32573,505,0,8923,12289,91,91,41,game932
solved,265,139,173,41,0,98,193,92,92,0,game933
solved,1235,342,1144,32,0,310,389,91,91,1,game934
unsolvable,4348017,1307893,4348016,86112,0,1221781,1572869,30,0,6430,game935
unsolvable,918556,308653,918555,114906,0,193747,196613,23,0,936,game936
solved,101,86,17,31,0,55,97,84,84,0,game937
solved,1212312,535300,1212221,278019,0,257281,393241,91,91,1298,game938
solved,18778,8587,18679,1310,0,7277,12289,99,99,27,game939
solved,1262,575,1171,48,0,527,769,91,91,1,game94
solved,152,101,63,27,0,74,97,89,89,0,game940
unsolvable,330,272,329,0,0,272,389,12,0,0,game941
unsolvable,28720064,9064530,28720063,1793174,0,7271356,12582917,75,0,43552,game942
solved,20094187,5573416,20094095,2530485,0,3042931,3145739,92,92,22910,game943
unsolvable,39593,20898,39592,2659,0,18239,24593,23,0,65,game944
solved,949,239,842,37,0,202,389,107,107,2,game945
unsolvable,405,275,404,41,0,234,389,11,0,0,game946
solved,105356,36360,105272,4582,0,31778,49157,84,84,158,game947
solved,7228,2877,7130,24,0,2853,3079,98,98,9,game948
unsolvable,8086,4248,8085,793,0,3455,6151,13,0,10,game949
unsolvable,2,2,1,1,0,1,53,1,0,0,game95
solved,1159189,440084,1159096,85532,0,354552,393241,93,93,1611,game950
timed-out,66157836,32282353,66157798,23851784,0,8430569,12582917,196,38,60000,game951
solved,53483,10116,53376,293,0,9823,12289,107,107,59,game952
unsolvable,4174901,1115306,4174900,130801,0,984505,1572869,34,0,5634,game953
unsolvable,1,1,0,0,0,1,53,0,0,0,game954
solved,1295,640,1199,198,0,442,769,96,96,1,game955
solved,5138,1629,5056,33,0,1596,3079,82,82,7,game956
solved,21619,5829,21533,336,0,5493,6151,149,86,24,game957
timed-out,43791966,10161568,43791934,1943056,0,8218512,12582917,79,32,60000,game958
unsolvable,3,3,2,0,0,3,53,1,0,0,game959
solved,143,112,49,46,0,66,97,94,94,0,game96
solved,1038,603,955,68,0,535,769,83,83,2,game960
timed-out,43385628,15167115,43385593,5384898,0,9782217,12582917,57,35,60182,game961
unsolvable,957506,326198,957505,51574,0,274624,393241,33,0,1324,game962
solved,155923,50353,155825,46,0,50307,98317,98,98,240,game963
solved,3628,1756,3545,33,0,1723,3079,83,83,6,game964
solved,26637,8478,26546,3497,0,4981,6151,91,91,26,game965
solved,155,96,65,28,0,68,97,90,90,0,game966
solved,7263125,2430394,7263029,381431,0,2048963,3145739,96,96,11228,game967
unsolvable,10,7,9,2,0,5,53,3,0,0,game968
solved,606885,200642,606789,19570,0,181072,196613,96,96,902,game969
unsolvable,417,264,416,112,0,152,193,9,0,0,game97
unsolvable,86270,39086,86269,11671,0,27415,49157,31,0,163,game970
solved,58792,25693,58707,9575,0,16118,24593,85,85,99,game971
unsolvable,1147077,449847,1147076,143628,0,306219,393241,50,0,1741,game972
solved,286,126,183,30,0,96,97,103,103,0,game973
unsolvable,1878,1078,1877,85,0,993,1543,14,0,3,game974
unsolvable,1,1,0,0,0,1,53,0,0,0,game975
unsolvable,13005934,4836836,13005933,1801072,0,3035764,3145739,75,0,17989,game976
unsolvable,31111989,8895067,31111988,1201080,0,7693987,12582917,82,0,51052,game977
solved,161306,37479,161215,177,0,37302,49157,91,91,215,game978
solved,1106,554,1018,80,0,474,769,88,88,1,game979
unsolvable,66,49,65,3,0,46,53,7,0,0,game98
solved,775,393,686,88,0,305,389,89,89,1,game980
solved,788,358,697,39,0,319,389,91,91,1,game981
unsolvable,11,8,10,0,0,8,53,3,0,0,game982
solved,23406915,6119783,23406819,2093370,0,4026413,6291469,127,96,34732,game983
unsolvable,417153,180131,417152,12988,0,167143,196613,35,0,871,game984
solved,165,104,64,30,0,74,97,101,101,0,game985
solved,242465,109003,242382,54877,0,54126,98317,83,83,407,game986
unsolvable,11,8,10,0,0,8,53,3,0,0,game987
unsolvable,2,2,1,0,0,2,53,1,0,0,game988
solved,674,436,580,74,0,362,389,94,94,3,game989
solved,111,92,23,29,0,63,97,88,88,0,game99
solved,8110463,2314145,8110356,309818,0,2004327,3145739,107,107,14742,game990
solved,362,265,270,116,0,149,193,92,92,0,game991
unsolvable,307,205,306,88,0,117,193,9,0,0,game992
solved,414,208,334,54,0,154,193,80,80,0,game993
solved,2995,1481,2904,166,0,1315,1543,91,91,5,game994
timed-out,35464708,9717611,35464656,2213861,0,7503750,12582917,75,52,60000,game995
unsolvable,1,1,0,0,0,1,53,0,0,0,game996
timed-out,10498826,3175205,10498804,437422,0,2737783,3145739,41,22,60000,game997
unsolvable,469105,199898,469104,39864,0,160034,196613,42,0,680,game998
solved,1848127,490806,1848039,57530,0,433276,786433,88,88,2711,game999
